"","state","name","id","year"
"3454","NY","Pittsford Central School District","36235",2021
"3455","NY","Port Washington Union Free School District","36276",2021
"3456","NY","Greater Johnstown School District","36197",2021
"3457","NY","Putnam Valley Central School District","48641",2021
"3458","NY","Plattsburgh City School District","36152",2021
"3459","NY","Port Chester-Rye Union Free School District","40664",2021
"3460","NY","Rondout Valley Central School District","36446",2021
"3461","NY","Port Jervis City School District","36330",2021
"3462","NY","Hyde Park Central School District","36165",2021
"3463","NY","Niagara Wheatfield Central School District","36286",2021
"3464","NY","Niskayuna Central School District","45051",2021
"3465","NY","Rush-Henrietta Central School District","36237",2021
"3466","NY","Salamanca City Central School District","36128",2021
"3467","NY","North Colonie Central School District","36100",2021
"3468","NY","Huntington Union Free School District","36411",2021
"3469","NY","Schuylerville Central School","36376",2021
"3470","NY","Odessa-Montour Central School District","36384",2021
"3471","NY","North Syracuse Central School District","36312",2021
"3472","NY","Northeastern Clinton Central School District","36149",2021
"3473","NY","Norwich City School District","36146",2021
"3474","NY","Sidney Central School District","36160",2021
"3475","NY","Solvay Union Free School District","36311",2021
"3476","NY","Queensbury Union Free School District","36453",2021
"3477","NY","Norwood-Norfolk Central School District","36369",2021
"3478","NY","Oceanside Union Free School District","36270",2021
"3479","NY","Randolph Central School District","36127",2021
"3480","NY","Greece Central School District","36229",2021
"3481","NY","Ravena-Coeymans-Selkirk Central School District","36097",2021
"3482","NY","Red Creek Central School District","36464",2021
"3483","NY","Ossining Union Free School District","36472",2021
"3484","NY","Olean City School District","36124",2021
"3485","NY","Oneida Herkimer and Madison Counties Boces","36301",2021
"3486","NY","Onondaga Cortland Madison Boces","36313",2021
"3487","NY","Red Hook Central School District","45223",2021
"3488","NY","Rensselaer City School District","36356",2021
"3489","NY","Rockville Centre Union Free School District","36277",2021
"3490","NY","Oneonta City School District","36347",2021
"3491","NY","Onteora Central School District","36449",2021
"3492","NY","Rocky Point Union Free School District","36403",2021
"3493","NY","Oppenheim-Ephratah-St. Johnsville Central School District","48215",2021
"3494","NY","Greenburgh Central School District","36467",2021
"3495","NY","Oswego City School District","36342",2021
"3496","NY","Orange Ulster Boces","36333",2021
"3497","NY","Rome City School District","36295",2021
"3498","NY","Roosevelt Union Free School District","36256",2021
"3499","NY","Rotterdam-Mohonasen Central School District","36378",2021
"3500","NY","Roxbury Central School District","53828",2021
"3501","NY","Royalton-Hartland Central School District","36290",2021
"3502","NY","Orleans-Niagara Boces","36336",2021
"3503","NY","Owego-Apalachin Central School District","36436",2021
"3504","NY","Peekskill City School District","36473",2021
"3505","NY","Rye City School District","47517",2021
"3506","NY","Sachem Central School District","36406",2021
"3507","NY","Palmyra-Macedon Central School District","36461",2021
"3508","NY","Salmon River Central School District","45482",2021
"3509","NY","Greene Central School District","36144",2021
"3510","NY","Phelps-Clifton Springs Central School District","36316",2021
"3511","NY","Penfield Central School District","36234",2021
"3512","NY","Sandy Creek Central School District","36344",2021
"3513","NY","Saranac Central School District","36153",2021
"3514","NY","Saranac Lake Central School District","36194",2021
"3515","NY","Saugerties Central School District","36450",2021
"3516","NY","Peru Central School District","36151",2021
"3517","NY","Phoenix Central School District","36345",2021
"3518","NY","Sayville Union Free School District","36425",2021
"3519","NY","Pine Bush Central School District","36322",2021
"3520","NY","Greenville Central School District","36206",2021
"3521","NY","Pelham Union Free School District","46414",2021
"3522","NY","Perry Central School District","36481",2021
"3523","NY","Scarsdale Union Free School District","36474",2021
"3524","NY","Schoharie Central School District","36383",2021
"3525","NY","Seneca Falls Central School District","47485",2021
"3526","NY","Shenendehowa Central School District","36373",2021
"3527","NY","North Rose-Wolcott Central School District","36462",2021
"3528","NY","Sherburne-Earlville Central School District","36147",2021
"3529","NY","Silver Creek Central School District","36139",2021
"3530","NY","City School District of the City of Oneida","190610",2021
"3531","NY","Smithtown Central School District","36427",2021
"3532","NY","Guilderland Central School District","36101",2021
"3533","NY","Sodus Central School District","36463",2021
"3534","NY","South Colonie Central School District","36099",2021
"3535","NY","North Collins Central School District","225469",2021
"3536","NY","Oakfield-Alabama Central School District","167068",2021
"3537","NY","Oswego County Board of Cooperative Educational Services","197102",2021
"3538","NY","South Jefferson Central School District","36210",2021
"3539","NY","Hannibal Central School District","36339",2021
"3540","NY","South Lewis Central School District","36219",2021
"3541","NY","South Orangetown Central School District","36362",2021
"3542","NY","Oyster Bay-East Norwich Central School District","65364",2021
"3543","NY","Pawling Central School District","225480",2021
"3544","NY","South Seneca Central School District","36386",2021
"3545","NY","Pine Valley Central School District","36136",2021
"3546","NY","Harrison Central School District","47811",2021
"3547","NY","Oxford Academy and Central School District","56482",2021
"3548","NY","Rye Neck Union Free School District","225499",2021
"3549","NY","Sackets Harbor Central School District","225500",2021
"3550","NY","Sherman Central School District","225507",2021
"3551","NY","Skaneateles Central School District","225509",2021
"3552","NY","Southern Westchester Boces","36479",2021
"3553","NY","Hauppauge Union Free School District","36417",2021
"3554","NY","Spencer Van Etten Central School District","36437",2021
"3555","NY","Prattsburgh Central School District","225487",2021
"3556","NY","Rhinebeck Central School District","225492",2021
"3557","NY","Romulus Central School District","225496",2021
"3558","NY","Spencerport Central School District","36232",2021
"3559","NY","Springville-Griffith Institute Central School District","36176",2021
"3560","NY","Hempstead Union Free School District","36254",2021
"3561","NY","Southampton Union Free School District","36428",2021
"3562","NY","Southwestern Central School District","44314",2021
"3563","NY","Spackenkill Union Free School District","168220",2021
"3564","NY","Hendrick Hudson Central School District","36466",2021
"3565","NY","Herricks Union Free School District","36269",2021
"3566","NY","Valley Stream Union Free School District 24","48289",2021
"3567","NY","Waterloo Central School District","36387",2021
"3568","NY","Heuvelton Central School District","43949",2021
"3569","NY","Webster Central School District","36239",2021
"3570","NY","Westhampton Beach Union Free School District","65494",2021
"3571","NY","Hewlett-Woodmere Union Free School District","36093",2021
"3572","NY","Watertown City School District","36215",2021
"3573","NY","Watervliet City School District","36102",2021
"3574","NY","Suffern Central School District","59199",2021
"3575","NY","Susquehanna Valley Central School District","36112",2021
"3576","NY","Ticonderoga Central School District","56392",2021
"3577","NY","Watkins Glen Central School District","36385",2021
"3578","NY","Waverly Central School District","36439",2021
"3579","NY","Three Village Central School District","36404",2021
"3580","NY","Wayland-Cohocton Central School District","36394",2021
"3581","NY","Tioga Central School District","36438",2021
"3582","NY","Wayne Central School District","36460",2021
"3583","NY","Hamilton, Fulton and Montgomery Counties  BOCES","36199",2021
"3584","NY","West Genesee Central School District","36302",2021
"3585","NY","West Seneca Central School District","36189",2021
"3586","NY","Tonawanda City School District","36188",2021
"3587","NY","Unadilla Valley Central School District","36145",2021
"3588","NY","Unatego Central School District","36348",2021
"3589","NY","Union Free School District of the Tarrytowns","36475",2021
"3590","NY","Western Suffolk Boces","36430",2021
"3591","NY","Westhill Central School District","36306",2021
"3592","NY","Union-Endicott Central School District","36114",2021
"3593","NY","Whitesboro Central School District","36299",2021
"3594","NY","Uniondale Union Free School District","36278",2021
"3595","NY","Highland Falls-Fort Montgomery Central School District","36324",2021
"3596","NY","Utica City School District","36298",2021
"3597","NY","Valley Central School District","36328",2021
"3598","NY","West Canada Valley Central School District","168241",2021
"3599","NY","Wheatland-Chili Central School District","168242",2021
"3600","NY","Weedsport Central School District","225550",2021
"3601","NY","Valley Stream Central High School Dictrict","36251",2021
"3602","NY","Vernon Verona Sherrill Central School District","36296",2021
"3603","NY","Vestal Central School District","36118",2021
"3604","NY","Whitehall Central School District","36456",2021
"3605","NY","Victor Central School District","36318",2021
"3606","NY","Hilton Central School District","36233",2021
