"","state","name","census_id","id","year","category","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","has_unconfirmed"
"2292","MI","Lakewood Public Schools",NA,64921,2021,"School District",68756209,28219805,2206921,0,0,817077,32373757,0,5068932,0,69717,233331,3083960,0,20076419,1102813,22290897,0,0,0,23393710,FALSE
"2293","MI","Lansing School District",NA,1091480,2021,"School District",444703665,113994621,26050722,0,0,0,261231339,0,40459348,0,2932650,631941,64507278,0,127395665,8929596,183605288,0,0,0,192534884,FALSE
"2294","MI","Hudson Area Schools",NA,161581,2021,"School District",33890322,5900000,1157942,74243,0,383502,22554169,0,3581119,0,239347,281580,4573174,0,10476235,51824,15279165,0,0,0,15330989,FALSE
"2295","MI","Hopkins Public Schools",NA,161435,2021,"School District",65639220,26648399,1912801,0,0,1345094,30214801,0,4671206,0,846919,27794,4086527,0,17558467,1365885,20306903,0,0,0,21672788,FALSE
"2296","MI","Kent Intermediate School District",NA,161598,2021,"School District",358134493,0,43463121,0,0,0,267767492,0,45905744,0,998136,71110901,68254878,0,202827977,-13520088,355713844,0,0,0,342193756,FALSE
"2297","MI","Lapeer Community Schools of Lapeer County",NA,79412,2021,"School District",169037451,42663043,7280441,0,0,4285000,98883869,0,15228398,0,325700,855597,15844578,0,43750874,-32670,60483719,0,0,0,60451049,FALSE
"2298","MI","Lakeville Community Schools",NA,1091478,2021,"School District",32811403,8950000,1366579,0,120941,0,19110685,0,2978598,0,180900,165177,4596212,0,10180500,160836,14781053,0,0,0,14941889,FALSE
"2299","MI","L'anse Creuse Public Schools",NA,34513,2021,"School District",565091404,275036221,21165829,0,7464,0,230861374,0,35351153,0,2488713,1401552,41415409,0,102223557,4222027,140818491,0,0,0,145040518,FALSE
"2300","MI","Laingsburg Community Schools",NA,161739,2021,"School District",63798189,36719202,1725479,105618,0,1043793,20895739,0,3308358,0,0,75629,2644407,0,12052776,208529,14564283,0,0,0,14772812,FALSE
"2301","MI","Kalamazoo Public Schools",NA,34465,2021,"School District",568589386,182326771,29665054,0,0,7201138,300979958,0,47084376,0,929111,532630,70389406,0,126793687,1812046,195903677,0,0,0,197715723,FALSE
"2302","MI","Houghton Lake Community Schools",NA,34613,2021,"School District",35519298,3360916,1694577,0,0,0,26173379,0,3890118,0,240595,135669,5877833,0,10723947,2705907,14031542,0,0,0,16737449,FALSE
"2303","MI","Inland Lakes Schools",NA,161484,2021,"School District",20651850,3185000,1083450,0,0,478500,13660569,0,2150109,0,94222,31949,2511907,0,6776595,548203,8772248,0,0,0,9320451,FALSE
"2304","MI","Kingsley Area Schools",NA,34427,2021,"School District",32784508,0,1795463,0,0,0,26459073,0,4213029,0,316943,262192,4923044,290003,12321754,-1080535,18877528,0,0,0,17796993,FALSE
"2305","MI","Ithaca Public Schools",NA,161535,2021,"School District",28106352,750000,1124217,53430,0,1800000,21015013,0,3273692,0,0,116602,4233392,0,9857922,1486488,12721428,0,0,0,14207916,FALSE
"2306","MI","Lincoln Park Public Schools",NA,161747,2021,"School District",229450942,65238405,11571985,0,0,0,130819492,0,20854903,0,966157,233506,40706075,0,45297416,-6810934,93047931,0,0,0,86236997,FALSE
"2307","MI","Madison District Public Schools",NA,34590,2021,"School District",53669710,10400000,3004164,0,0,0,29923549,0,4326107,0,273490,129785,7166511,0,12109979,1343624,18062651,0,0,0,19406275,FALSE
"2308","MI","Ida Public Schools",NA,161727,2021,"School District",34916835,0,1941972,0,0,0,28389082,0,4480411,0,105370,97466,3074197,0,13635566,-259105,17066334,0,0,0,16807229,FALSE
"2309","MI","Linden Community Schools",NA,34416,2021,"School District",99772374,33114501,3710882,0,0,3341021,51491810,0,7870573,0,243587,550792,5824406,0,27105071,1191715,32288554,0,0,0,33480269,FALSE
"2310","MI","Midland County Educational Service Agency",NA,34544,2021,"School District",39949375,0,6611586,0,0,0,28714325,0,4494168,0,129296,5113395,15928522,0,8344650,-929815,30316382,0,0,0,29386567,FALSE
"2311","MI","Lincoln Consolidated Schools",NA,189971,2021,"School District",238984445,113881209,7722105,121583,14449436,6443813,82117378,0,12761733,0,1487188,499176,21556575,0,37889452,-1504184,61449387,0,0,0,59945203,FALSE
"2312","MI","Marion Public Schools",NA,161753,2021,"School District",15003547,3582791,514418,0,41364,601106,8810762,0,1364183,0,88923,30078,1634422,54602,4802785,255553,6266334,0,0,0,6521887,FALSE
"2313","MI","Mattawan Consolidated School",NA,224814,2021,"School District",178061746,96914674,6472482,0,632273,0,63871114,0,9883667,0,287536,487053,5352147,25220,40654343,-927707,47446470,0,0,0,46518763,FALSE
"2314","MI","Litchfield Community Schools",NA,53884,2021,"School District",7751308,0,605413,0,503700,0,5655542,0,906644,0,80009,8814,2540172,0,1597606,-22850,4169442,0,0,0,4146592,FALSE
"2315","MI","Mancelona Public Schools",NA,34340,2021,"School District",24247697,2108295,1378884,0,0,0,17804134,0,2752251,0,204133,275026,4007486,200399,9154404,659105,12978210,0,0,0,13637315,FALSE
"2316","MI","Marlette Community Schools",NA,34638,2021,"School District",22222794,4317347,857345,0,0,214133,14562048,0,2201486,0,70435,90572,2714859,0,6621647,111480,9315598,0,0,0,9427078,FALSE
"2317","MI","Livingston Educational Service Agency",NA,161614,2021,"School District",121254329,1673190,6678576,0,0,0,97249008,0,15450918,0,202637,9469994,29044292,0,30140495,-5825052,74479833,0,0,0,68654781,FALSE
"2318","MI","Mayville Community Schools",NA,161759,2021,"School District",21342842,8781535,732249,0,0,931873,9277961,0,1426372,0,192852,17083,1895819,0,6179060,1295808,6796154,0,0,0,8091962,FALSE
"2319","MI","Kingston Community Schools",NA,161738,2021,"School District",20214731,6300937,658257,0,0,0,11448610,0,1770992,0,35935,104449,2328902,0,5875178,395533,7912996,0,0,0,8308529,FALSE
"2320","MI","Kalamazoo Regional Educational Service Agency",NA,161596,2021,"School District",151515342,0,16509492,0,0,0,114304004,0,18084471,0,763652,8988889,48579878,0,67527832,5207229,119889370,0,0,0,125096599,FALSE
"2321","MI","Jackson County Intermediate School District",NA,161590,2021,"School District",167116026,7213065,12321382,0,0,0,127259166,0,20059536,0,262877,163487,38749151,0,49411637,-331604,88655879,0,0,0,88324275,FALSE
"2322","MI","Imlay City Community Schools",NA,34493,2021,"School District",92987432,41632657,4387513,0,0,156064,40457244,0,6159056,0,194898,246143,7015633,0,19416661,623640,26054797,0,0,0,26678437,FALSE
"2323","MI","Lakeview Community Schools",NA,161654,2021,"School District",37460586,11321667,1780111,0,0,25962,21048622,0,3196013,0,88211,97662,4404295,0,10724495,821683,14404769,0,0,0,15226452,FALSE
"2324","MI","Kaleva Norman Dickson School District",NA,161612,2021,"School District",18222543,5942947,1185391,0,0,0,9526014,0,1472760,0,95431,116060,1508310,236461,6036432,1050645,6846618,0,0,0,7897263,FALSE
"2325","MI","Jackson Public Schools",NA,34458,2021,"School District",241566207,110808546,13619057,0,66239,4854000,95970268,0,14844474,0,244000,441858,23803099,0,58123166,14923230,67444893,0,0,0,82368123,FALSE
"2326","MI","Holton Public Schools",NA,34557,2021,"School District",39025889,16290478,1357782,0,1560000,1929460,15451593,0,2414109,0,22467,79271,4642618,0,7921392,182144,12461137,0,0,0,12643281,FALSE
"2327","MI","Lake Orion Community Schools",NA,34581,2021,"School District",366125587,137163407,23067018,0,4326,0,173352785,0,26785360,0,4565557,1305883,31362428,0,81687983,-43635,114399929,0,0,0,114356294,FALSE
"2328","MI","Kalkaska Public Schools",NA,34471,2021,"School District",63324339,25476718,2122971,0,0,0,30791178,0,4933472,0,0,122071,6575397,46278,14185822,-2487780,23417348,0,0,0,20929568,FALSE
"2329","MI","Lakeview Public Schools",NA,161604,2021,"School District",146055218,26275516,10205592,19660,0,2610857,91752058,0,14591758,0,599777,624296,16687492,0,42349236,-1009416,60670440,0,0,0,59661024,FALSE
"2330","MI","Ionia County Intermediate School District",NA,161587,2021,"School District",62264906,1899976,4578043,0,0,0,47890799,0,7465176,0,430912,119350,17389280,0,11670980,2780854,26398756,0,0,0,29179610,FALSE
"2331","MI","Kearsley Community Schools",NA,161521,2021,"School District",74863609,0,4215469,0,0,320968,60810583,0,9271492,0,245097,782818,11634687,0,24879947,1619546,35677906,0,0,0,37297452,FALSE
"2332","MI","Jenison Public Schools",NA,34605,2021,"School District",262136888,114893489,9485029,0,0,0,117756436,0,18488235,0,468161,1300589,28186038,0,52194600,930342,80750885,0,0,0,81681227,FALSE
"2333","MI","Kelloggsville Public Schools",NA,34486,2021,"School District",114333280,47552854,3959667,0,0,0,53598329,0,8477447,0,578678,87070,11873841,0,22198382,-2995510,37154803,0,0,0,34159293,FALSE
"2334","MI","Kent City Community Schools",NA,34478,2021,"School District",72735493,36001175,3217393,0,957041,2176000,25915007,0,3972420,0,119323,35054,6685225,0,13581496,-311835,20613610,0,0,0,20301775,FALSE
"2335","MI","Lapeer County Intermediate School District",NA,161606,2021,"School District",34936894,910000,2886367,0,0,0,26788981,0,4140933,0,210613,788689,10307777,0,9790529,127098,20759897,0,0,0,20886995,FALSE
"2336","MI","Livonia Public Schools",NA,161749,2021,"School District",744478703,268903766,31786402,0,0,0,381486236,0,59646548,0,2655751,2884467,71140061,0,146864800,-9735349,230624677,0,0,0,220889328,FALSE
"2337","MI","Manchester Community Schools",NA,161751,2021,"School District",53048389,27655000,1264475,0,2089263,1142272,17870841,0,2666538,0,360000,249413,3870955,0,11048017,2718520,12449865,0,0,0,15168385,FALSE
"2338","MI","Mcbain Rural Agricultural School",NA,161760,2021,"School District",25004511,370000,1103757,0,0,0,20239469,0,3126434,0,164851,34254,1856644,0,10311395,-719262,12921555,0,0,0,12202293,FALSE
"2339","MI","Marquette-Alger Regional Educational Service Agency",NA,161754,2021,"School District",34353518,0,8983403,0,0,0,21682396,0,3420609,0,267110,601016,16594675,0,8066028,-671768,25933487,0,0,0,25261719,FALSE
"2340","MI","Lawrence Public Schools",NA,224810,2021,"School District",19294987,5499987,614404,0,0,1150000,10209806,0,1584038,0,110350,1087,1945075,0,5108667,614803,6440026,0,0,0,7054829,FALSE
"2341","MI","Manton Consolidated Schools",NA,64930,2021,"School District",30061121,6187466,1281519,0,39723,1500000,17808246,0,2827357,0,267167,126068,3556383,0,8719445,-246065,12647961,0,0,0,12401896,FALSE
"2342","MI","Mecosta-Osceola Intermediate School District",NA,161761,2021,"School District",54018293,0,4996382,0,0,84081,41750212,0,6650238,0,537380,848891,13091446,0,13755672,-1193379,28889388,0,0,0,27696009,FALSE
"2343","MI","Lawton Community Schools",NA,224811,2021,"School District",48683879,24447563,1523019,0,0,0,19371612,0,2994685,0,347000,97763,2826468,0,11158822,1036168,13046885,0,0,0,14083053,FALSE
"2344","MI","Lowell Area Schools",NA,34479,2021,"School District",193510441,97620152,9111429,405265,0,0,74263091,0,11657110,0,404535,837808,13078085,0,39008993,2316306,50608580,0,0,0,52924886,FALSE
"2345","MI","Marshall Public Schools",NA,34370,2021,"School District",114387727,39510014,3385660,0,0,4000000,58181258,0,9114133,0,196662,693805,11974441,0,26210915,-2091815,40970976,0,0,0,38879161,FALSE
"2346","MI","Manistee Intermediate School District",NA,161619,2021,"School District",16768670,295000,3255639,0,0,0,11316382,0,1787221,0,114428,953116,3895375,0,3765831,74410,8539912,0,0,0,8614322,FALSE
"2347","MI","Lake City Area Schools",NA,161740,2021,"School District",48142033,21557312,1554059,0,0,0,21459118,0,3349579,0,221965,95518,3979039,835,12044780,183913,15936259,0,0,0,16120172,FALSE
"2348","MI","Lake Shore Public Schools",NA,161603,2021,"School District",149324783,39229537,5507887,0,1087909,0,88161912,0,13700397,0,1379141,396933,16914513,0,32365047,-1262704,50939197,0,0,0,49676493,FALSE
"2349","MI","Ludington Area School District",NA,34533,2021,"School District",99283356,40692740,6336533,0,0,0,45121318,0,7110000,0,22765,64730,6923639,0,24760547,-885263,32634179,0,0,0,31748916,FALSE
"2350","MI","Marysville Public Schools",NA,34628,2021,"School District",141338119,71547142,4070269,0,7800410,0,50051136,0,7754411,0,114751,405998,6335151,0,27999890,2493226,32247813,0,0,0,34741039,FALSE
"2351","MI","Memphis Community Schools",NA,161763,2021,"School District",31280019,9599951,2173077,0,0,0,16247110,0,2502579,0,285824,550213,2653339,0,7950828,-39184,11193564,0,0,0,11154380,FALSE
"2352","MI","Manistique Area Schools",NA,64927,2021,"School District",25399736,7149413,1989118,0,0,82981,13548849,0,2058337,0,0,238795,2977823,0,8087327,1219447,10084498,0,0,0,11303945,FALSE
"2353","MI","Leland Public School",NA,161743,2021,"School District",42323435,25202761,1563356,0,0,0,13399288,0,2032639,0,125391,52656,1662789,0,7557280,-276158,9548883,0,0,0,9272725,FALSE
"2354","MI","Lenawee Intermediate School District",NA,161607,2021,"School District",86984702,0,9821207,0,0,0,66481759,0,10480870,0,200866,221524,20992392,0,28851251,-1225502,51290669,0,0,0,50065167,FALSE
"2355","MI","Mason County Central School District",NA,161758,2021,"School District",37096408,9164081,1400478,0,0,1400000,21529039,0,3342584,0,260226,210435,5536873,0,11645988,15811,17377485,0,0,0,17393296,FALSE
"2356","MI","Midland Public Schools",NA,34543,2021,"School District",291878394,88313873,13544235,0,0,0,163573436,0,25676573,0,770277,1586551,31012275,0,73590261,3594608,102594479,0,0,0,106189087,FALSE
"2357","MI","Menominee Area Public Schools",NA,34540,2021,"School District",33432929,1825000,1304772,0,0,1200000,24957700,0,3993753,0,151704,48305,5192444,0,10901485,722529,15419705,0,0,0,16142234,FALSE
"2358","MI","Millington Community Schools",NA,34646,2021,"School District",33157638,4722047,1387748,0,0,1684191,21749219,0,3330437,0,283996,72844,3848330,0,10263110,23857,14160427,0,0,0,14184284,FALSE
"2359","MI","Manistee Area Public Schools",NA,34528,2021,"School District",50237371,10793793,6990864,0,0,190104,27837579,0,4277090,0,147941,1417179,4876842,120000,12785052,2344475,16854598,0,0,0,19199073,FALSE
"2360","MI","Marcellus Community Schools",NA,161752,2021,"School District",27589776,10966684,1140698,0,0,0,13280601,0,2093293,0,108500,207234,2243393,0,7483996,154152,9780471,0,0,0,9934623,FALSE
"2361","MI","Napoleon Community Schools",NA,161787,2021,"School District",46242059,12140025,3559703,0,177388,0,26070102,0,4045810,0,151348,220040,4238353,0,11983846,1101037,15341202,0,0,0,16442239,FALSE
"2362","MI","Montcalm Area Intermediate School District",NA,161774,2021,"School District",54944062,612000,5501937,155349,0,0,41680682,0,6576579,0,417515,18359,17906949,0,13545029,-403395,31873732,0,0,0,31470337,FALSE
"2363","MI","Mason County Eastern School District",NA,161656,2021,"School District",9276451,0,503888,0,0,0,7581121,0,1168761,0,22681,32817,1892574,0,3672495,571592,5026294,0,0,0,5597886,FALSE
"2364","MI","Menominee County Intermediate School District",NA,161765,2021,"School District",12999791,0,2269926,0,0,0,9130024,0,1477863,0,121978,141352,4900668,0,1933074,-284654,7259748,0,0,0,6975094,FALSE
"2365","MI","Mt. Morris Consolidated Schools",NA,34418,2021,"School District",58671753,11015719,2691819,0,0,145186,38723411,0,5747352,0,348266,214691,13154923,0,10437044,1962224,21844434,0,0,0,23806658,FALSE
"2366","MI","Mason Public Schools",NA,161650,2021,"School District",144019590,54036596,6920456,52647,0,0,71552674,0,11214878,0,242339,293711,12775327,0,31507115,-191701,44767854,0,0,0,44576153,FALSE
"2367","MI","Negaunee Public Schools",NA,161788,2021,"School District",51305788,12525958,1253032,0,0,0,32235116,0,5017771,0,177969,1229047,5563294,0,13430364,206072,20016633,0,0,0,20222705,FALSE
"2368","MI","Mio Ausable Schools",NA,64925,2021,"School District",13985044,494295,715790,0,0,52000,10861525,0,1720873,0,140561,141696,2511889,0,4523279,145216,7031648,0,0,0,7176864,FALSE
"2369","MI","Oakridge Public Schools",NA,34566,2021,"School District",81308980,32415414,5018161,0,160090,714339,37164744,0,5716190,0,120042,503470,7630874,0,18804748,199619,26739473,0,0,0,26939092,FALSE
"2370","MI","Madison School District",NA,161618,2021,"School District",47967487,2352673,1934767,1555040,0,0,36095852,0,5591397,0,437758,391947,6841485,0,13737985,-124992,21096410,0,0,0,20971418,FALSE
"2371","MI","Monroe County Intermediate School District",NA,161773,2021,"School District",119122196,0,10262403,0,0,0,92354861,0,14783043,0,1721889,15132,35169245,0,31113939,-2276380,68574696,0,0,0,66298316,FALSE
"2372","MI","Maple Valley Schools",NA,34401,2021,"School District",40166921,17813350,1135005,0,0,970311,17381245,0,2743604,0,123406,165448,5630817,0,9304498,904042,14196721,0,0,0,15100763,FALSE
"2373","MI","Olivet Community Schools",NA,161464,2021,"School District",63676166,27901002,2086543,0,0,1367754,27406926,0,4166941,0,747000,121157,3950893,0,13649459,1060308,16661201,0,0,0,17721509,FALSE
"2374","MI","Onaway Area Community Schools",NA,161487,2021,"School District",16855039,2075000,838866,0,0,0,11764598,0,1832956,0,297294,56442,2289843,0,5375981,243244,7479022,0,0,0,7722266,FALSE
"2375","MI","Okemos Public Schools",NA,34444,2021,"School District",170541948,20918718,11060455,0,0,12844919,106189243,0,16794102,0,2734511,1571658,11674420,0,55708795,4047403,64907470,0,0,0,68954873,FALSE
"2376","MI","School District of the City of Oak Park",NA,161807,2021,"School District",123699723,19548905,7842887,0,0,0,82042434,0,12749830,0,1515667,56798,25953349,0,38690208,-647604,65347959,0,0,0,64700355,FALSE
"2377","MI","Monroe Public Schools",NA,42502,2021,"School District",168413124,45086905,10967689,0,0,1856699,92949544,0,14752495,0,2720424,557117,22743565,0,48817460,4328477,67789665,0,0,0,72118142,FALSE
"2378","MI","Montabella Community Schools",NA,65261,2021,"School District",40262661,21008623,1255818,0,0,0,15461713,0,2470272,0,66235,36517,2870965,0,8171697,-674912,11754091,0,0,0,11079179,FALSE
