"","state","name","census_id","id","year","category","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","has_unconfirmed"
"3672","CA","Delano Union School District",NA,146069,2020,"School District",169345516,45034685,6512757,749898,0,0,90401809,0,24524710,0,446027,597134,26817182,121970,82608944,-10877151,121022381,0,0,0,110145230,FALSE
"3673","CA","Cucamonga School District",NA,146054,2020,"School District",43563026,0,3824547,0,0,0,30208227,0,4325173,0,245079,83028,5907232,45,42507972,7885876,40612401,0,0,0,48498277,FALSE
"3674","CA","Encinitas Union School District",NA,146112,2020,"School District",149702038,69587313,2613552,0,0,0,66179679,0,10992888,0,328606,3190569,9234061,0,63211174,-6118757,81754561,0,23092,0,75635804,FALSE
"3675","CA","Elkins Elementary School District",NA,146108,2020,"School District",143969,0,3593,0,0,0,140376,0,0,0,0,16537,26834,0,175265,-129703,348339,0,0,0,218636,FALSE
"3676","CA","Escondido Union School District",NA,146115,2020,"School District",449872884,159268787,20678488,5727457,0,0,199797125,0,40777438,0,1407759,4306442,33095164,540180,176474395,-24863542,239279723,0,0,0,214416181,FALSE
"3677","CA","Hermosa Beach City Elementary School District",NA,146209,2020,"School District",78783308,58672897,3343914,0,0,0,15230936,0,1447117,0,88444,90824,983738,0,17948844,419163,18604243,0,0,0,19023406,FALSE
"3678","CA","Island Union Elementary School District",NA,146232,2020,"School District",4229651,0,367915,0,0,0,3818822,0,0,0,43014,37648,570762,758551,3773668,334734,4805895,0,0,0,5140629,FALSE
"3679","NC","Public Schools of Robeson County",NA,36643,2020,"School District",335990079,0,11663093,0,0,0,85670459,0,225729260,313666,12927267,11891789,192936180,0,22596597,2054701,225369865,0,0,0,227424566,FALSE
"3680","CA","Knightsen Elementary School District",NA,146268,2020,"School District",6780124,0,281869,0,0,0,5893995,0,597585,0,6675,50951,822545,0,5963339,-269521,7106356,0,0,0,6836835,FALSE
"3681","CA","Huntington Beach City School District",NA,146224,2020,"School District",215320562,99017097,12114762,10442939,0,0,74806901,0,10801815,0,472058,1034315,11216957,0,69666807,-5189426,87107505,0,0,0,81918079,FALSE
"3682","CA","Kenwood Elementary School District",NA,146249,2020,"School District",2904946,0,55596,0,0,0,2807723,0,0,0,41627,241531,343661,0,2720883,-204540,3510615,0,0,0,3306075,FALSE
"3683","NE","Mitchell Public Schools",NA,109321,2020,"School District",0,0,0,395000,0,0,0,0,0,0,0,101797,835685,0,8289618,648332,8578768,0,0,0,9227100,FALSE
"3684","CA","Lancaster School District",NA,146289,2020,"School District",334996178,82489429,21739326,0,0,0,171446235,0,49328497,0,849373,305159,28299747,0,175378275,-11918750,215901931,0,0,0,203983181,FALSE
"3685","CA","Grant Elementary School District",NA,146179,2020,"School District",9635895,1551709,338965,0,0,0,7088363,0,629629,0,27229,109192,706182,0,6151639,-642220,7609233,0,0,0,6967013,FALSE
"3686","CA","Hawthorne School District",NA,146202,2020,"School District",265092473,98502418,12406569,0,0,0,98086929,0,41779862,0,1099127,201583,27597095,0,105628095,7586771,125840002,0,0,0,133426773,FALSE
"3687","CA","Garvey School District",NA,146162,2020,"School District",165391395,47098924,6674675,0,19234372,0,66889149,0,22015747,0,1377762,846575,20749665,0,54912303,-6105707,82614250,0,0,0,76508543,FALSE
"3688","CA","King City Union School District",NA,146256,2020,"School District",47680489,12430602,2432745,975557,0,97872,28532373,0,0,0,355340,234646,7697712,0,32008420,-1412680,41353458,0,0,0,39940778,FALSE
"3689","CA","Happy Valley Elementary School District",NA,146198,2020,"School District",1345008,0,106810,0,0,0,1238198,0,0,0,0,486,281833,203146,1288705,96939,1677231,0,0,0,1774170,FALSE
"3690","CA","Kernville Union School District",NA,146254,2020,"School District",28339363,13435296,666981,0,0,0,11603242,0,2613697,0,20147,60494,3828554,0,10065941,-1672719,15627708,0,0,0,13954989,FALSE
"3691","CA","Merced City School District",NA,146373,2020,"School District",233923436,69997468,9659638,0,0,0,132228168,0,21626805,0,411357,743770,30784551,6773378,128743592,14514475,152530816,0,256875,0,167045291,FALSE
"3692","CA","Julian Union School District",NA,146241,2020,"School District",6675447,0,1170538,24465,0,0,3870216,0,1466953,0,143274,34988,1279080,0,3227885,-622620,5164573,0,17573,0,4541953,FALSE
"3693","CA","Indian Diggings Elementary School District",NA,146230,2020,"School District",241243,0,24243,0,0,0,217000,0,0,0,0,0,27896,0,271398,-1460,300754,0,0,0,299294,FALSE
"3694","CA","Latrobe Elementary School District",NA,146296,2020,"School District",2023480,0,31284,0,0,0,1990190,0,0,0,2006,42367,200288,0,2373938,67354,2549239,0,0,0,2616593,FALSE
"3695","CA","New Hope Elementary School District",NA,146216,2020,"School District",38285861,25697892,607783,0,0,0,11874603,0,0,0,99583,167490,1904498,0,12458256,1186519,13343725,0,0,0,14530244,FALSE
"3696","CA","Vista Unified School District",NA,146752,2020,"School District",518002565,158632641,26525297,734364,28000,0,279916757,0,38421966,0,1795394,4329466,53111739,233,238717819,-28113394,324272651,6697014,27227,0,296159257,FALSE
"3697","CA","La Mesa-Spring Valley School District",NA,146273,2020,"School District",257366778,32725522,8201089,897573,0,0,153519086,0,49732494,0,1330185,6798920,22279068,0,121706041,-10762208,161546237,4110460,42834,0,150784029,FALSE
"3698","NE","Madison County School District No 2 Norfolk Public Schools",NA,109350,2020,"School District",0,12925000,0,0,0,0,14579164,0,0,0,0,813629,7864865,0,57693931,6911262,59461163,0,0,0,66372425,FALSE
"3699","CA","Mill Valley School District",NA,146380,2020,"School District",117132487,69043367,3485451,0,0,0,44358987,0,81146,0,163536,419219,8209979,0,46313633,2936676,52006155,0,0,0,54942831,FALSE
"3700","CA","Mountain View Whisman School District",NA,146411,2020,"School District",412935860,317216224,5187075,0,0,0,79439177,0,11033092,0,60292,3730171,16413221,0,83266532,-14011315,117421239,0,0,0,103409924,FALSE
"3701","CA","La Habra City School District",NA,146271,2020,"School District",112695146,33564415,2915573,153515,0,0,62839075,0,12817028,0,405540,408999,13038723,0,52609413,-5809531,71866666,0,0,0,66057135,FALSE
"3702","CA","Lafayette School District",NA,146274,2020,"School District",121410390,72368685,4268459,0,0,0,39473721,0,5089296,0,210229,692691,2949217,0,44802935,1250246,47194597,0,0,0,48444843,FALSE
"3703","CA","Newhall School District",NA,146432,2020,"School District",162402057,69549219,7604238,610255,0,0,71189764,0,12973672,0,474909,28098,11655211,10260815,69821145,6317828,85447441,0,0,0,91765269,FALSE
"3704","CA","Little Lake City School District",NA,146314,2020,"School District",107246645,38747186,7521752,0,0,0,48430241,0,12016996,0,331506,291899,10111856,0,52214258,-3077758,65695771,0,0,0,62618013,FALSE
"3705","NE","Lancaster County School District 001",NA,35487,2020,"School District",30753928,526467134,30753928,0,0,0,158731594,0,0,0,0,11307938,70646140,0,691983640,182972892,590964826,0,0,0,773937718,FALSE
"3706","WA","Bainbridge Island School District No. 303",NA,48969,2020,"School District",2686791,132130000,2687490,0,0,0,19235066,0,0,0,2006221,0,0,0,74125622,-38749485,112875107,0,0,0,74125622,FALSE
"3707","NM","Tucumcari Public Schools",NA,35945,2020,"School District",23461169,3779529,315919,0,0,0,15090956,0,4274765,0,59529,72607,2822838,113419,15575146,6312023,12271987,0,0,0,18584010,FALSE
"3708","CA","Mulberry Elementary School District",NA,146416,2020,"School District",942361,0,42021,0,0,0,900340,0,0,0,0,7977,97804,0,866368,-112765,1084914,0,0,0,972149,FALSE
"3709","CA","Lemon Grove School District",NA,146302,2020,"School District",90990475,41889506,5443058,0,0,0,40503739,0,2845000,0,309172,1452217,8394628,0,41678540,938752,50586633,0,171,0,51525385,FALSE
"3710","CA","National School District",NA,146421,2020,"School District",114743178,26564362,4720043,1389705,0,0,67091543,0,14006031,0,971494,2487772,12749511,291,59980797,-7403352,82621723,0,0,0,75218371,FALSE
"3711","CA","Lowell Joint School District",NA,146337,2020,"School District",63015203,14615943,4434977,0,0,0,31508638,0,12182099,0,273546,368002,3323237,0,31358334,753165,34296408,0,0,0,35049573,FALSE
"3712","CA","Vista Del Mar Union Elementary School District",NA,146751,2020,"School District",1222003,0,132214,0,0,0,1089789,0,0,0,0,13518,210135,0,1299894,-114330,1637877,0,0,0,1523547,FALSE
"3713","CA","Mckinleyville Union School District",NA,146365,2020,"School District",38425183,23777157,956831,0,187627,0,12370610,0,1074961,0,57997,297864,2661221,0,13708265,2036339,14631011,0,0,0,16667350,FALSE
"3714","CA","Orcutt Union School District",NA,146461,2020,"School District",113137651,45732720,10149716,0,0,0,50739974,0,6329606,0,185635,970821,8398619,0,54725251,3263967,60830724,0,0,0,64094691,FALSE
"3715","CA","Loomis Union School District",NA,146326,2020,"School District",33480901,2350000,1230013,0,224462,0,27957000,0,675731,0,28695,937643,4379857,0,28080719,1959063,31439156,0,0,0,33398219,FALSE
"3716","CA","Palo Verde Union Elementary School District",NA,146485,2020,"School District",7074880,0,639958,0,0,0,5669093,0,764713,0,1116,9563,1067556,882,7080851,758540,7400312,0,0,0,8158852,FALSE
"3717","CA","Old Adobe Union School District",NA,146456,2020,"School District",69778833,39599863,1720021,0,0,0,24821858,0,3516366,0,120725,818938,3529890,5793,25601575,-1396857,31353053,0,0,0,29956196,FALSE
"3718","CA","Nuview Union School District",NA,146444,2020,"School District",46926676,10030129,1623352,6524851,0,0,26668993,0,2079351,0,0,187705,6281303,0,25277270,-1277997,33024275,0,0,0,31746278,FALSE
"3719","CA","Pacheco Union Elementary School District",NA,146472,2020,"School District",13065591,4237851,438117,0,0,0,6621472,0,110490,0,83831,273312,1035972,0,6984788,-357868,8651940,0,0,0,8294072,FALSE
"3720","CA","Meadows Union School District",NA,146368,2020,"School District",16246023,6476888,429813,0,0,0,6082400,0,914999,0,21151,6551,1225482,0,5764568,-148403,7145004,0,0,0,6996601,FALSE
"3721","MO","Clark County R-I School District",NA,35194,2020,"School District",0,10369000,0,0,0,0,8378169,0,0,0,0,445566,1780668,0,9384031,216317,11393948,0,0,0,11610265,FALSE
"3722","CA","Millbrae School District",NA,146381,2020,"School District",106606859,59365044,10839908,77185,0,0,27301304,0,8819000,0,204418,371186,4614622,0,28467626,-1521593,34975027,0,0,0,33453434,FALSE
"3723","CA","Palmdale School District",NA,146482,2020,"School District",629726328,137893801,67312585,8074294,0,0,244369672,0,156442343,0,1716200,5279675,126640412,0,225307759,-25571070,382798916,0,0,0,357227846,FALSE
"3724","CA","Oxnard School District",NA,146470,2020,"School District",620741595,280230530,27002528,0,0,0,212662416,0,85180448,0,2240621,1369620,31664031,10973548,197132619,-10248942,251388760,0,0,0,241139818,FALSE
"3725","OH","Constellation Schools Westpark Community Elementary School District",NA,82905,2020,"School District",10101544,6544246,413256,0,236000,0,2648418,0,258724,151549,0,0,0,844715,6208,381286,469637,2711308,0,0,2711308,FALSE
"3726","CA","Luther Burbank School District",NA,146341,2020,"School District",31565068,23509414,798929,0,0,0,6821110,0,402896,0,32719,0,1846970,0,7143679,-272489,9263138,0,0,0,8990649,FALSE
"3727","ME","Regional School Unit No. 14",NA,54184,2020,"School District",23007199,7765000,4669002,0,0,0,808665,0,7271660,0,561642,946100,6892182,0,47900319,3375035,52363566,0,0,0,55738601,FALSE
"3728","NE","Conestoga Public Schools",NA,108633,2020,"School District",0,1700000,0,0,0,0,0,0,0,0,0,173741,1021689,0,10474614,1178614,10491430,0,0,0,11670044,FALSE
"3729","CA","Peninsula Union Elementary School District",NA,146497,2020,"School District",967699,300000,67260,0,0,0,598093,0,0,0,2346,1244,237067,0,722168,-37260,997739,0,0,0,960479,FALSE
"3730","CA","Perris Elementary School District",NA,146498,2020,"School District",142318305,40451580,7711536,0,0,0,74569772,0,13212477,0,0,291039,14244406,0,69910395,-1701078,86146918,0,0,0,84445840,FALSE
"3731","CA","Plainsburg Elementary School District",NA,146511,2020,"School District",1439607,0,182927,0,0,0,1256680,0,0,0,0,9129,111781,0,1148040,-15519,1284469,0,0,0,1268950,FALSE
"3732","CA","Palermo Union School District",NA,146478,2020,"School District",20575398,0,1365051,0,0,0,15732396,0,3375905,0,102046,378798,3255652,352,14886901,-428755,18950458,0,0,0,18521703,FALSE
"3733","CA","Placer Hills Union School District",NA,146508,2020,"School District",10504842,0,923003,0,454599,0,7819000,0,1251395,0,56845,354144,1191946,0,7373287,-301055,9220432,0,0,0,8919377,FALSE
"3734","CA","Redwood City School District",NA,146545,2020,"School District",373583317,218467373,17906144,2002635,848960,0,101555689,0,32149043,0,653473,1437071,29651265,0,115274856,14404092,131959100,0,0,0,146363192,FALSE
"3735","NE","Bartley School District No. 73-0179",NA,109631,2020,"School District",0,480000,0,0,0,0,1776459,0,0,0,0,49046,391579,0,6015616,249338,6206903,0,0,0,6456241,FALSE
"3736","CA","Roseville City School District",NA,146574,2020,"School District",183126867,20642515,16499093,903240,0,0,125224000,0,12583490,0,305578,13663062,30142539,10898580,106307726,-8863964,169875871,0,0,0,161011907,FALSE
"3737","CA","Plaza Elementary School District",NA,146513,2020,"School District",3179502,260000,182237,49999,0,0,1825153,0,862113,0,0,129339,218279,260546,2163561,284158,2487567,0,0,0,2771725,FALSE
"3738","CA","Portola Valley Elementary School District",NA,146528,2020,"School District",43037649,24342847,903666,1450278,0,0,14610601,0,1703946,0,26311,126244,1274139,0,19299654,3767563,16932474,0,0,0,20700037,FALSE
"3739","CA","South Fork Union Elementary School District",NA,146667,2020,"School District",4484910,529234,289595,9020,0,0,3097275,0,525851,0,33935,17572,1262567,121970,3053290,185179,4270220,0,0,0,4455399,FALSE
"3740","CA","Panama Buena Vista Union School District",NA,146487,2020,"School District",411997615,135825532,13267316,0,0,0,210002699,0,26618600,0,1552970,4650903,46329954,0,200000089,-5944091,256925037,0,0,0,250980946,FALSE
"3741","FL","Jefferson County Elementary School District",NA,69413,2020,"School District",5033140,0,665675,0,1567465,0,0,0,0,0,0,51251,3158483,507894,4205187,736041,7186774,0,0,0,7922815,FALSE
"3742","CA","Richmond Elementary School District",NA,146554,2020,"School District",1997018,165000,180616,0,0,0,1651402,0,0,0,0,33210,230706,0,2008937,130012,2142841,0,0,0,2272853,FALSE
"3743","CA","Robla School District",NA,146566,2020,"School District",151509129,107379222,8748392,182130,0,0,30160261,0,0,0,375225,240320,8001335,122342,34465395,5784081,37045311,0,0,0,42829392,FALSE
"3744","CA","Oak Grove School District",NA,146445,2020,"School District",420793770,262276927,11310492,43769,0,0,120058049,0,26020152,0,1084381,3094345,16004373,0,123907261,-10659287,153665266,0,0,0,143005979,FALSE
"3745","CA","Rescue Union School District",NA,146549,2020,"School District",79672126,26815771,2496062,0,0,0,38801918,0,0,0,58375,887825,5770804,0,36631438,28438,43261629,0,0,0,43290067,FALSE
"3746","CA","Santa Maria-Bonita School District",NA,146623,2020,"School District",307092825,48026648,17736947,0,0,0,192276513,0,18367970,0,157993,3556975,44925527,5165581,202654986,6729727,249573342,0,0,0,256303069,FALSE
"3747","CA","Romoland School District",NA,146570,2020,"School District",62851333,10805000,3877374,0,35000,0,45472222,0,2384742,0,276995,1632641,11428727,4,44245276,20176,57286472,0,0,0,57306648,FALSE
"3748","CA","Pleasant View School District",NA,146518,2020,"School District",12219312,875295,514408,0,0,0,5718943,0,1197278,0,18388,3778,1746604,5911,5696075,-644090,8096458,0,0,0,7452368,FALSE
"3749","CA","San Bruno Park School District",NA,146590,2020,"School District",84603719,47202141,1795306,0,0,0,28303616,0,7168726,0,133930,283234,5445329,0,34778517,-222010,40729090,0,0,0,40507080,FALSE
"3750","CA","Salida Union School District",NA,146583,2020,"School District",46720233,6703678,2407244,0,1746300,0,31297838,0,145657,0,56516,1055344,7501294,809,27162893,-1801122,37521462,0,0,0,35720340,FALSE
"3751","FL","Berkley Elementary School District",NA,68616,2020,"School District",4301849,0,324808,0,0,0,3758070,0,0,0,218971,221083,299381,0,5698604,-672428,6891496,0,0,0,6219068,FALSE
"3752","CA","Orinda Union School District",NA,146463,2020,"School District",77451132,21205593,1966507,0,0,0,32547114,0,21634927,0,96991,323411,5276456,0,33355563,2041657,36913773,0,0,0,38955430,FALSE
"3753","CA","Shiloh Elementary School District",NA,146648,2020,"School District",2131780,0,207512,0,0,0,1924268,0,0,0,0,90766,204379,0,2255223,292258,2258110,0,0,0,2550368,FALSE
"3754","CA","Walnut Valley Unified School District",NA,146754,2020,"School District",383163030,179161898,20192393,0,0,0,155222323,0,27132460,0,1453956,3126487,27553847,0,148625456,-8389411,187695201,0,0,0,179305790,FALSE
"3755","CA","Coast Unified School District",NA,146033,2020,"School District",26968817,9040400,496240,2282070,0,0,11970860,0,38495,0,39535,71813,1504942,0,13822449,127358,15271846,0,0,0,15399204,FALSE
"3756","IL","Glenbard Township High School District No. 87",NA,150795,2020,"School District",58377270,58377270,0,0,0,0,12791542,0,119828999,0,0,4562845,76972772,350000,143808079,13693896,211999800,0,0,0,225693696,FALSE
