"","state.x","name.x","census_id.x","id","year.x","category.x","total_liabilities.x","bonds_outstanding.x","current_liabilities.x","leases.x","loans_outstanding.x","notes_outstanding.x","net_pension_liability.x","net_pension_assets.x","net_opeb_liability.x","net_opeb_assets.x","compensated_absences.x","charges_for_services.x","operating_grants.x","capital_grants.x","general_revenue.x","change_in_net_position.x","expenses.x","total_operating_revenues.x","non_operating_revenues.x","capital_contributions.x","revenues.x","has_unconfirmed.x","state.y","name.y","census_id.y","year.y","category.y","total_liabilities.y","bonds_outstanding.y","current_liabilities.y","leases.y","loans_outstanding.y","notes_outstanding.y","net_pension_liability.y","net_pension_assets.y","net_opeb_liability.y","net_opeb_assets.y","compensated_absences.y","charges_for_services.y","operating_grants.y","capital_grants.y","general_revenue.y","change_in_net_position.y","expenses.y","total_operating_revenues.y","non_operating_revenues.y","capital_contributions.y","revenues.y","has_unconfirmed.y"
"609","NJ","Bass River Township School District",NA,190466,2020,"School District",993859,0,43384,342184,0,0,520175,0,0,0,88115,0,619101,0,2432262,143989,2907374,0,0,0,3051363,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","IA","Olin Consolidated Independent School",NA,163383,2020,"School District",1168517,0,512358,0,0,0,647008,0,9151,0,0,91777,747407,0,2662962,387872,3114274,0,0,0,3502146,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","MI","Wells Township School District No. 18",NA,161903,2020,"School District",885911,0,50119,0,0,0,662508,0,153230,0,0,1647,68876,0,579776,109226,541073,0,0,0,650299,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","IA","South Central Calhoun Community School District",NA,163388,2020,"School District",10567684,0,703411,0,0,4430000,5007631,0,336500,0,0,953868,1703666,19219,11865661,996197,13546217,0,0,0,14542414,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","MI","Woodland School",NA,161920,2020,"School District",1039825,0,71170,0,0,968655,0,0,0,0,0,0,147891,0,1695700,-101725,1945316,0,0,0,1843591,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","MI","Windover High School",NA,161918,2020,"School District",300115,0,212126,0,0,87989,0,0,0,0,0,0,316233,0,1236383,101143,1451473,0,0,0,1552616,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","OH","Cleveland Heights-University Heights City School District",NA,48653,2020,"School District",317944926,0,16142567,0,0,0,115543284,0,11079440,0,10826877,4472096,13264441,0,110862355,-19451735,148050627,0,0,0,128598892,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","NJ","Wall Township School District",NA,190497,2020,"School District",39604218,11131115,4519163,787140,0,0,21352885,0,0,0,1813915,1228364,17823022,0,75842613,5379291,89514708,845023,298796,0,94893999,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","NJ","Wharton Board of Education",NA,190501,2020,"School District",3138515,915000,486385,0,0,0,1284794,0,0,0,452336,183878,5264121,0,13881648,1607772,17721875,0,0,0,19329647,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","IA","Earlham Community School District",NA,162936,2020,"School District",7148754,2920000,793194,0,0,0,2954504,0,400898,0,0,1099901,754439,0,7308439,533850,8628929,0,0,0,9162779,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","NY","Cambridge Central School District",NA,190558,2020,"School District",79936149,16815000,2607765,0,0,10218369,1515215,0,47289231,0,774877,0,0,0,22534864,4469344,18065520,0,0,0,22534864,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","NY","City School District of the City of Oneida",NA,190610,2020,"School District",141803269,19582268,2462495,0,0,0,3130163,2340996,116049068,0,579275,168139,2770979,346097,44824554,-4387291,52497060,0,0,0,48109769,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","IA","Keota Community School District",NA,163044,2020,"School District",2618621,91679,704895,0,0,0,1597611,0,224436,0,0,359326,502584,0,4406492,210766,5057636,0,0,0,5268402,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","IA","New Hampton Community School District",NA,163110,2020,"School District",27658079,19065000,1592751,0,0,0,5930066,0,865291,0,0,1282487,1478760,161817,12479538,-570102,15972704,0,0,0,15402602,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","IA","Newell-Fonda Community School District",NA,163114,2020,"School District",8967966,4879624,367692,129889,0,0,3058792,0,459901,0,34238,1063206,1268169,0,6026415,223297,8134493,224483,274656,0,8357790,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","IA","Orient-Macksburg Community School District",NA,163146,2020,"School District",1724468,103147,558943,0,0,0,967858,0,94520,0,0,450806,277189,0,2611435,60080,3279350,0,0,0,3339430,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","OH","Cypress High School",NA,190650,2020,"School District",1338944,0,341760,997184,0,0,0,0,0,0,0,0,0,0,379297,-167854,547151,0,0,0,379297,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","IA","Schleswig Community School District",NA,163191,2020,"School District",5591135,3744166,436644,0,0,0,1097533,0,286443,0,26349,262654,503722,0,3729792,424063,4072105,0,0,0,4496168,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","IA","South Page Community School District",NA,163216,2020,"School District",1261797,0,315321,0,0,0,909444,0,34382,0,2650,169900,391931,0,3000862,302030,3260663,0,0,0,3562693,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","IA","Sidney Community School District",NA,163199,2020,"School District",12451499,8170000,1087565,0,0,0,2827715,0,329364,0,36855,1533990,884151,0,5426581,556263,7288459,0,0,0,7844722,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","IA","St. Ansgar Community School District",NA,163231,2020,"School District",15908440,11165000,1198347,0,203000,0,3185312,0,156781,0,0,931764,992526,55389,8279236,1173547,9085368,0,0,0,10258915,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","OH","Lorain Community School",NA,190675,2020,"School District",3094677,0,146753,0,202000,590362,2155562,0,0,117003,0,0,0,0,0,0,0,2091487,0,0,2091487,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","IA","Stratford Community School District",NA,163238,2020,"School District",1537608,0,494533,0,0,0,859119,0,180236,0,3720,316449,290825,13750,2014864,-184115,2820003,0,0,0,2635888,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","IA","Turkey Valley Community School District",NA,163254,2020,"School District",3492818,0,748617,0,0,0,1994277,0,538707,0,0,790368,855880,21250,4708534,346004,6030028,0,0,0,6376032,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","IA","Twin Rivers Community School District",NA,163257,2020,"School District",1238343,0,560458,0,0,0,460866,0,107844,0,0,91779,231922,0,2130338,-134058,2588097,0,0,0,2454039,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","IA","Westwood Community School District",NA,163292,2020,"School District",4355664,0,762723,0,0,0,3131694,0,461247,0,0,1301289,1009953,0,7310455,202550,9419147,0,0,0,9621697,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","OK","Westville Public Schools I-11",NA,163766,2020,"School District",1930808,630000,860837,439971,0,0,0,0,0,0,0,0,0,0,11229234,-540569,11769802,0,0,0,11229234,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","TX","Higgins Independent School District",NA,163651,2020,"School District",1497066,610000,46175,0,0,0,347072,0,493819,0,0,36699,286846,0,3115692,-241014,3680251,0,0,0,3439237,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","OK","Atoka Independent School District No.I-15",NA,190726,2020,"School District",12806502,820000,899040,11087462,0,0,0,0,0,0,0,0,0,0,13040697,209855,12830842,0,0,0,13040697,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","OK","Allen-Bowden School District No. C-35",NA,190732,2020,"School District",849784,740000,81169,28615,0,0,0,0,0,0,0,0,0,0,3370433,44402,3326031,0,0,0,3370433,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","OK","Banner Public Schools I-31",NA,190744,2020,"School District",1655901,1446425,209476,0,0,0,0,0,0,0,0,0,0,0,4551598,1568661,2982937,0,0,0,4551598,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","OK","Catoosa Public Schools I-2",NA,190769,2020,"School District",13250934,11227670,2023264,0,0,0,0,0,0,0,0,0,0,0,28125337,6632806,21492531,0,0,0,28125337,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","TX","Katherine Anne Porter School",NA,163687,2020,"School District",296829,0,157869,0,0,0,0,0,0,0,0,0,0,0,1642783,-52104,1694887,0,0,0,1642783,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","OK","Glover School District No. C-023",NA,190795,2020,"School District",104456,80000,24456,0,0,0,0,0,0,0,0,0,0,0,745824,-10903,756727,0,0,0,745824,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","OK","Depew Public Schools I-21",NA,190786,2020,"School District",4753938,1025000,289296,3439642,0,0,0,0,0,0,0,0,0,0,4143202,214711,3928491,0,0,0,4143202,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","OK","Hartshorne Independent School District No.I-1",NA,190800,2020,"School District",6266471,715000,922606,4628865,0,0,0,0,0,0,0,0,0,0,8701979,-410278,9112257,0,0,0,8701979,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","OK","Hanna School District No. 1-064",NA,190809,2020,"School District",57392,0,57392,0,0,0,1006448,0,0,0,0,0,0,0,1034189,28874,1005315,0,0,0,1034189,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","OK","Hilldale Public Schools",NA,190805,2020,"School District",4609994,2400000,2209994,0,0,0,0,0,0,0,0,0,0,0,18340094,-271408,18611502,0,0,0,18340094,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","IA","Lake Mills Community School District",NA,163373,2020,"School District",5487030,0,1123401,0,0,0,3650785,0,651843,0,0,1151389,1279377,65381,7916324,571675,9840796,0,0,0,10412471,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","OK","Lindsay Public Schools District I-9",NA,190833,2020,"School District",7115772,5625000,1429807,60965,0,0,0,0,0,0,0,0,0,0,11618291,-1043879,12662170,0,0,0,11618291,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","IA","Lamoni Community School District",NA,163374,2020,"School District",4471930,1145000,953882,0,0,0,2040231,0,332817,0,0,472139,722936,0,4283243,-80850,5559168,0,0,0,5478318,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","IA","Lenox Community School District",NA,163376,2020,"School District",17605566,13275000,1382232,0,0,0,2525830,0,395492,0,0,1022334,840190,0,6069523,942482,6989565,0,0,0,7932047,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","MI","Whiteford Agricultural School District of the Counties of Lenawee and Monroe",NA,161913,2020,"School District",25423591,7910000,1768284,0,0,0,12790324,0,2814194,0,140789,160659,1677863,0,7219432,-110209,9168163,0,0,0,9057954,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","IA","Moulton-Udell Community School District",NA,163380,2020,"School District",1519065,0,342602,0,0,0,1133773,0,42690,0,0,317477,302054,0,2669205,-42374,3331110,0,0,0,3288736,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","OK","Nowata Public Schools",NA,190859,2020,"School District",6552251,770000,639750,5142501,0,0,0,0,0,0,0,0,0,0,788372,188452,8446657,0,0,0,8635109,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","OK","Merritt Independent School District 2",NA,190853,2020,"School District",14204895,3185000,394945,10624950,0,0,0,0,0,0,0,0,0,0,5644435,165035,5479400,0,0,0,5644435,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","OK","Quinton School District No. 1-017",NA,190891,2020,"School District",3446754,1610000,711060,1125694,0,0,3619989,0,0,0,0,0,0,0,4897909,-432762,5330671,0,0,0,4897909,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","OK","Sayre Independent School District No. 31",NA,190916,2020,"School District",2395018,1580000,601376,213642,0,0,0,0,0,0,0,0,0,0,8454900,552848,7902052,0,0,0,8454900,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","OK","Vinita School District No. I-65",NA,190931,2020,"School District",9808845,2560000,438613,6810232,0,0,0,0,0,0,0,0,0,0,13947474,120625,13826849,0,0,0,13947474,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","TX","West Orange-Cove Consolidated Independent School District",NA,164042,2020,"School District",101714257,73702589,6239587,0,0,1197240,8728260,0,11704744,0,141837,330586,9681486,0,29864818,916308,38960582,0,0,0,39876890,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","OK","Stillwater School District No. 1-16",NA,190911,2020,"School District",95586336,47540000,18693606,29352730,0,0,0,0,0,0,0,0,0,0,70889916,-4804091,75694007,0,0,0,70889916,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","CT","Regional School District No 9",NA,1151543,2020,"School District",18302581,11713303,2168440,0,0,38136,672417,0,2836265,0,614777,1927523,4130397,0,22469892,1315208,27212604,0,0,0,28527812,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","MA","Greater Lawrence Regional Vocational Technical High School District",NA,34202,2020,"School District",108134630,7007055,1889880,0,0,0,10723156,0,86405807,0,2108732,795432,8667018,6000,38693150,-933101,49094701,5876696,4371,0,48161600,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","MI","Newaygo County Regional Educational Service Agency",NA,161795,2020,"School District",45711971,140000,4130567,13805,0,0,33479973,0,7235839,0,139195,4846050,9356538,0,11373016,512397,25063207,0,0,0,25575604,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","NY","Hudson Falls Central School",NA,36455,2020,"School District",125244143,16795000,1860226,0,0,0,4213321,2317842,94724779,0,7650817,142940,3002933,0,43413084,-10486283,57045240,0,0,0,46558957,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","NY","Schuylerville Central School",NA,36376,2020,"School District",121074346,13015000,5404562,0,0,23730000,2913695,1782905,75402579,0,608510,526175,1160525,0,36788846,10152521,28323025,0,0,0,38475546,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","OH","Mohawk Local School District",NA,83800,2020,"School District",0,4681788,0,0,0,0,10504368,0,1060001,602471,0,1803308,885772,0,12428726,2275631,12842175,0,0,0,15117806,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","IN","Rochester Community School Corporation",NA,43268,2020,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","OH","Mogadore Local School District",NA,83799,2020,"School District",26491998,6280020,1074422,5729864,0,0,11736278,0,893213,723330,771046,1874980,930625,0,9500474,672501,12883586,0,0,0,13556087,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","OH","Ridgemont Local School District",NA,84230,2020,"School District",0,6490000,0,0,0,0,6239468,0,709817,342960,0,1176634,705592,0,6644867,545057,7982036,0,0,0,8527093,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","OH","Fairlawn Local School District",NA,83083,2020,"School District",0,3910000,0,0,0,0,6509766,0,928226,326306,0,1794643,615664,0,5239822,24185,7625944,0,0,0,7650129,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","WA","Orcas Island School District No 137",NA,89213,2020,"School District",317326,18226942,317326,0,0,0,3359166,0,0,0,0,0,0,0,15449173,-3071485,18520658,0,0,0,15449173,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","NM","Hatch Valley Public Schools",NA,35935,2020,"School District",29741649,4412773,1102252,0,0,0,18815200,0,5316545,0,94879,75644,4732500,328439,12681965,9330161,8488387,0,0,0,17818548,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","OH","Russia Local School District",NA,84278,2020,"School District",0,3710621,0,0,0,0,4774081,0,484497,273283,0,722394,360072,0,4619659,203932,5498193,0,0,0,5702125,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","WA","Mary M Knight School District No 311",NA,89151,2020,"School District",2199802,0,2199802,0,0,0,845871,0,0,0,0,0,0,0,20416724,1060227,19356497,0,0,0,20416724,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","NJ","Gloucester County Special Services School District",NA,42049,2020,"School District",32060321,0,4430907,0,0,0,26709811,0,0,0,919604,34591906,12259579,0,35053421,7453750,74451156,0,0,0,81904906,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","IL","Black Hawk Area Special Education District Joint Agreement No. 865",NA,61524,2020,"School District",2603824,0,2603824,0,0,0,0,0,0,0,0,0,0,0,22682065,1207186,21474879,0,0,0,22682065,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","VT","City of Rutland Vermont Public Schools",NA,88886,2020,"School District",27141868,1417955,1033293,0,0,6991300,15390103,0,0,0,1325136,4649382,19236494,0,35792957,284968,59393865,0,0,0,59678833,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","OK","North Rock Creek School District No. I-10",NA,57765,2020,"School District",21487986,3260000,386315,17841671,0,0,0,0,0,0,0,0,0,0,11478240,842321,10635919,0,0,0,11478240,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","WA","Reardan-Edwall School District No 9",NA,102479,2020,"School District",0,9130000,0,32766,0,280000,2309304,0,0,0,135614,0,0,0,12588314,20439,12567875,0,0,0,12588314,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","OH","Hardin Northern Local School District",NA,83283,2020,"School District",0,2685000,0,556886,0,0,5777924,0,483642,346831,0,726762,661474,0,9368492,-216239,10972967,0,0,0,10756728,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","GA","City of Dublin Board of Education",NA,401502,2020,"School District",48929609,504321541,443457533,318227488,0,0,20500941,0,15768602,0,0,13642133,1824396250,7722000,1400021500,361253688,2884528195,0,0,0,3245781883,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","AR","Arkansas River Educational Service Cooperative",NA,30729,2020,"School District",180282,0,180282,0,0,0,6047914,0,0,0,0,0,0,0,8596650,40044,8556606,0,0,0,8596650,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","IL","North Mac CUSD 34",NA,54709,2020,"School District",18999656,18965000,25375,0,9281,0,1663053,0,0,0,0,0,0,0,21693130,-11316533,33009663,0,0,0,21693130,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","WA","Selkirk School District No 70",NA,167041,2020,"School District",0,0,0,0,0,0,1250484,0,0,0,123781,0,0,0,5194691,289977,4904714,0,0,0,5194691,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","AR","Mulberry/Pleasant View Bi-County School District",NA,167125,2020,"School District",27136,3710000,27136,0,0,0,3624751,0,0,0,0,0,0,0,5557257,-2486723,8043980,0,0,0,5557257,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
