"","state","name","census_id","id","ncesID","is_city","is_county","is_intergovernmental","is_special_district","is_state","is_tribal","year","category","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","has_unconfirmed","component_unit_of_id"
"106","KS","Unified School District No. 368",NA,33527,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,11985000,0,0,0,0,36389357,0,0,0,0,0,0,0,56072797,1125150,54947647,0,0,0,56072797,FALSE,NA
"107","KS","Unified School District No. 460",NA,224329,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,2255000,0,0,0,0,6987826,0,0,0,0,0,0,0,15029588,505951,14523637,0,0,0,15029588,FALSE,NA
"108","KS","Halstead-Bentley Unified School District No. 440",NA,224328,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,6010000,0,507744,0,0,7095571,0,0,0,0,0,0,0,19905201,423842,19481359,0,0,0,19905201,FALSE,NA
"109","KS","Unified School District No. 367",NA,100109,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,9030000,0,1119734,0,0,11715617,0,0,0,0,0,0,0,25640085,1178921,24461164,0,0,0,25640085,FALSE,NA
"110","KS","Vermillion Unified School District No. 380",NA,224323,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,5271000,0,0,0,0,0,0,0,9829977,190254,9639723,0,0,0,9829977,FALSE,NA
"111","KS","Lakin Unified School District No. 215",NA,224325,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,2313835,0,0,7007701,0,0,0,0,0,0,0,13370775,462274,12908501,0,0,0,13370775,FALSE,NA
"112","KS","Minneapolis Unified School District No. 239",NA,224326,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,12245000,0,0,0,0,6526135,0,0,0,0,0,0,0,12624269,79304,12544965,0,0,0,12624269,FALSE,NA
"113","KS","Unified School District No. 487",NA,224330,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,14060000,0,1130000,0,0,4406871,0,0,0,0,0,0,0,10813579,143915,10669664,0,0,0,10813579,FALSE,NA
"114","KS","Cimarron Unified School District No. 102",NA,224324,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,3820000,0,778517,0,0,7155646,0,0,0,0,0,0,0,12876294,-410958,13287252,0,0,0,12876294,FALSE,NA
"115","MA","Acton-Boxborough Regional School Distrcit",NA,224387,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",176439434,87095422,8650165,1698066,0,0,30083545,0,46056965,0,1114471,2065628,29894589,12513486,96052769,11085090,129441382,0,0,0,140526472,FALSE,NA
"116","MA","Nashoba Valley Technical High School",NA,224416,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",16574651,3445000,668009,0,0,0,3650910,0,8372161,0,438571,461915,5322189,405751,14415325,950591,19654589,0,0,0,20605180,FALSE,NA
"117","MA","Gateway Regional School District",NA,224403,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",23317682,2355340,345341,668985,0,0,4071770,0,15497907,0,378339,27095,4807023,0,17036827,2298915,19572030,0,0,0,21870945,FALSE,NA
"118","MA","Northern Berkshire Vocational Regional School District",NA,224419,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",17476455,0,1503864,0,0,0,551364,0,15091691,0,329536,2017439,8753985,0,3928258,644538,14055144,0,0,0,14699682,FALSE,NA
"119","MA","Pathfinder Regional Vocational Technical High School District",NA,47713,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",22492858,0,1036477,0,0,0,4471306,0,16739789,0,245286,573099,4621951,0,13429446,434859,18189637,0,0,0,18624496,FALSE,NA
"120","ME","Baileyville School Department",NA,224461,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",689010,0,689010,0,0,6201906,0,0,0,0,0,0,0,0,10251084,926393,9324691,0,0,0,10251084,FALSE,NA
"121","ME","Deer Isle - Stonington Community School District",NA,224465,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2480290,334939,700110,3521,0,0,94801,0,1298510,0,48409,316974,2361220,0,6290242,1370137,7598298,0,0,0,8968436,FALSE,NA
"122","ME","Maine School Administrative District No. 31",NA,224472,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3585647,189800,574715,56342,0,0,565991,0,2121342,0,77457,957268,2218360,0,6427977,576755,9026850,0,0,0,9603605,FALSE,NA
"123","ME","Maine School Administrative District No. 63",NA,224473,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",4285844,1528972,889577,0,0,29546,298425,0,1539324,0,0,57515,1273365,0,11672267,857803,12145344,0,0,0,13003147,FALSE,NA
"124","ME","Maine School Administrative District No. 24",NA,224474,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1429564,0,171240,28332,0,0,204489,0,1009603,0,15900,6249,1468930,0,4305666,468152,5312693,0,0,0,5780845,FALSE,NA
"125","ME","Easton School Department",NA,224466,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",184180,0,184180,0,0,0,477854,0,97016,0,0,0,0,0,4535385,-90923,4626308,0,0,0,4535385,FALSE,NA
"126","ME","Maine School Administrative District No. 32",NA,224475,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",11910284,9872073,371636,39244,0,10024,91765,0,1525542,0,0,8132,1295643,0,5282298,849383,5736690,0,0,0,6586073,FALSE,NA
"127","ME","Maine School Administrative District No. 33",NA,224479,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1684105,0,263650,0,0,114274,70970,0,1235211,0,0,2963,1295801,0,4096713,-156123,5551600,0,0,0,5395477,FALSE,NA
"128","ME","Maine School Administrative District No. 45",NA,224476,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1312579,0,156138,131013,0,0,120574,0,810194,0,94660,2181,1762796,0,4369281,1087938,5046320,0,0,0,6134258,FALSE,NA
"129","ME","Regional School Unit No. 70",NA,224481,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3775013,0,365503,0,319929,0,341418,0,2748163,0,0,12798,2059105,0,6416521,854732,7633692,0,0,0,8488424,FALSE,NA
"130","ME","Maine School Administrative District No. 42",NA,224480,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1311950,0,272648,0,0,245423,85677,0,708202,0,0,1745,1605407,0,4858057,631500,5833709,0,0,0,6465209,FALSE,NA
"131","ME","Mount Desert Island Consolidated School District",NA,224477,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",4302674,713800,1146399,0,0,0,292930,0,2036558,0,112987,87245,745275,0,12459286,1299668,11992138,0,0,0,13291806,FALSE,NA
"132","ME","Maine School Administrative District No. 27",NA,33926,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",6229266,714990,978613,0,195187,0,435354,0,3312644,0,592468,1187490,3497257,0,9700669,2047623,12337793,0,0,0,14385416,FALSE,NA
"133","ME","Maine School Administrative District No. 20",NA,224478,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",4955569,1321142,605284,0,0,62761,240757,0,2584533,0,141092,9581,2574303,0,6564069,660609,8487344,0,0,0,9147953,FALSE,NA
"134","ME","Maine School Administrative District No. 41",NA,43294,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",6878440,2274630,989179,154350,0,0,1469190,0,1889263,0,101828,747753,3651655,0,9538244,1563712,12373940,0,0,0,13937652,FALSE,NA
"135","ME","Regional School Unit No. 50",NA,55332,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",5422171,0,353656,2235201,0,0,282510,0,2541032,0,9772,4254,1533284,0,5739148,431742,6844944,0,0,0,7276686,FALSE,NA
"136","ME","Regional School Unit No. 26",NA,224486,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",22868401,12394174,2240735,1802518,0,4350000,404505,0,1601155,0,75314,2404268,4708799,344741,12151398,1789605,17819601,0,0,0,19609206,FALSE,NA
"137","ME","Regional School Unit No. 80",NA,33942,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",10808891,2134000,2556838,0,0,0,1065066,0,4327339,0,725648,297947,11724874,0,27242501,3924861,35340461,0,0,0,39265322,FALSE,NA
"138","ME","Regional School Unit No. 89",NA,224489,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2182550,0,492019,102328,0,0,142724,0,1410131,0,35348,297288,1878936,179832,4079560,579408,5856208,0,0,0,6435616,FALSE,NA
"139","ME","Maine Regional School Unit No. 84",NA,224491,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",260373,0,122154,0,0,0,138219,0,0,0,0,928,1560234,0,2431258,824324,3168096,0,0,0,3992420,FALSE,NA
"140","ME","Maine School Administrative No. 23",NA,224488,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",9060541,6445888,456522,938904,0,0,305949,0,871039,0,42239,1667,2642537,1154112,10251831,1905589,12144558,0,0,0,14050147,FALSE,NA
"141","ME","Maine School Administrative Di",NA,224487,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1117048,0,280452,0,0,231920,82886,0,521790,0,0,216584,1141915,0,3814258,639692,4533066,0,0,0,5172758,FALSE,NA
"142","ME","Woodland School Department",NA,224496,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",366548,0,146463,37844,0,74871,107370,0,0,0,0,5118,942118,0,2207249,388819,2765666,0,0,0,3154485,FALSE,NA
"143","NE","School District No. 91-0074",NA,190229,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,60820,202391,0,1734253,0,0,0,0,199711,685909,0,4709441,-475953,6071014,0,0,0,5595061,FALSE,NA
"144","NE","Bruning-Davenport Unified school district No.85-2001",NA,108893,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,1375993,0,0,0,0,172123,404658,0,4720958,279063,5018676,0,0,0,5297739,FALSE,NA
"145","NE","Cody-Kilgore Unified Schools",NA,108630,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,6057,0,0,985188,0,0,0,0,26555,234868,0,3211688,106805,3366306,0,0,0,3473111,FALSE,NA
"146","NE","Washington County School District No. 3",NA,109124,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,12595000,0,2978528,0,0,2971602,0,0,0,0,66292,708945,0,11412966,-2620591,14808794,0,0,0,12188203,FALSE,NA
"147","NE","Fillmore Central School District No. 25",NA,109121,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,2688563,0,0,0,0,339740,1903840,0,8983185,955158,10271607,0,0,0,11226765,FALSE,NA
"148","NE","Hastings Public School District No. 18",NA,35465,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,45315000,0,367173,0,0,15885485,0,0,0,0,2286879,9311863,61583,45314725,948315,56026735,0,0,0,56975050,FALSE,NA
"149","NE","School District No. 37- Gretna Public Schools",NA,109176,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,246140000,0,0,0,0,20249368,0,0,0,0,743872,5999116,0,156714644,36335252,127122380,0,0,0,163457632,FALSE,NA
"150","NE","Humboldt Table Rock Steinauer Public Schools, District No. 74-0070",NA,190294,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,15472,1062707,0,7452589,394735,8136033,0,0,0,8530768,FALSE,NA
"151","NE","Johnson County Central Public Schools, District No. 49-0050",NA,109223,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,29609,1292132,0,7757976,394926,8684791,0,0,0,9079717,FALSE,NA
"152","NE","Harvard School District No. 18-0011",NA,1238869,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,514128,185442,0,1640608,0,0,0,0,63649,1021653,0,4391385,224974,5251713,0,0,0,5476687,FALSE,NA
"153","NE","Cross County School District No. 15",NA,108935,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,8800000,0,205000,0,0,2045114,0,0,0,0,179925,839759,0,6861508,49061,7832131,0,0,0,7881192,FALSE,NA
"154","NE","School District No. 11-0020",NA,108678,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,1643133,0,0,0,0,166537,924294,0,4313856,-433647,5838334,0,0,0,5404687,FALSE,NA
"155","NE","Madison County School District No. 2",NA,109350,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,10465000,0,227714,0,0,18725410,0,0,0,0,269208,9462977,0,49437791,2831855,56338121,0,0,0,59169976,FALSE,NA
"156","NE","Lancaster County School District No. 001",NA,35487,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",170708001,508090000,170708001,0,0,0,203670453,0,0,0,0,5426956,98646691,0,472628494,-196832917,773535058,0,0,0,576702141,FALSE,NA
"157","NE","Palmyra School District OR-1",NA,109398,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,10150000,0,24536,0,0,0,0,0,0,0,28146,1065343,0,16924243,-154461,18172193,0,0,0,18017732,FALSE,NA
"158","AZ","Ray Unified School District No. 3",NA,223741,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",6997691,2698144,354598,0,0,0,3752924,0,0,0,192025,52148,1384280,758424,3725964,-1333897,7254713,0,0,0,5920816,FALSE,NA
"159","AZ","Palo Verde Elementary School District No. 49",NA,224546,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",4536459,0,46557,201738,0,0,4248463,0,0,0,39701,56809,1190328,188593,3966851,-371148,5773729,0,0,0,5402581,FALSE,NA
"160","CO","Calhan School District RJ-1",NA,64782,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",8672773,0,242383,0,0,0,8134661,0,295729,0,0,532995,1401938,5230,4513609,1174655,5279117,0,0,0,6453772,FALSE,NA
"161","CO","Julesburg School District Re-1",NA,223927,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",5141407,0,332575,0,0,0,4517836,0,164180,0,126816,54264,1936090,0,8460302,3207978,7242678,0,0,0,10450656,FALSE,NA
"162","CO","La Veta Public Schools",NA,1143199,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",17169074,6285208,5571324,0,0,0,5116053,0,185999,0,10490,45853,1110244,22354718,3280684,24040818,2750681,0,0,0,26791499,FALSE,NA
"163","CO","Holyoke School District RE-1J",NA,223922,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",15415631,2698514,1567472,1905893,0,0,8801506,0,320058,0,122188,54777,2050400,894091,6418336,5183112,4234492,0,0,0,9417604,FALSE,NA
"164","CO","Custer County School District No. C-1",NA,223913,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",14390878,6636214,532272,186684,0,0,6759330,0,245690,0,30688,51843,1438544,0,4729048,2394775,3824660,0,0,0,6219435,FALSE,NA
"165","CO","Mcclave School District Re-2",NA,223931,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",5813439,0,411544,0,0,0,4820258,0,175280,0,36357,130919,1114133,0,2849488,1075531,3019009,0,0,0,4094540,FALSE,NA
"166","CO","Meeker School District No. RE-1",NA,223932,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",74320903,58886467,2017475,0,0,0,12541288,0,455716,0,419957,266815,2017167,4810254,11235052,6676095,11653193,0,0,0,18329288,FALSE,NA
"167","CO","Weld County School District RE-9",NA,223961,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",25585070,8544057,1847210,50340,0,0,14470083,0,526046,0,147334,33917,2682457,140674,10671897,6212124,7316821,0,0,0,13528945,FALSE,NA
"168","CO","Moffat Consolidated School District No. 2",NA,223934,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",9132995,3759035,793991,0,0,0,4393184,0,159793,0,26992,216953,1518116,2658,3107041,1257676,3587092,0,0,0,4844768,FALSE,NA
"169","CO","South Conejos School District RE-10",NA,223946,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",9394590,4041164,353090,0,0,0,4794673,0,174322,0,31341,15161,1449855,0,3053202,1952074,2566144,0,0,0,4518218,FALSE,NA
"170","CT","Regional Supervision District Board of Education",NA,68357,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3847598,0,921772,0,0,0,1254225,0,1647481,0,24120,0,0,0,10076391,-465344,10541735,0,0,0,10076391,FALSE,NA
"171","CO","Montezuma County (Dolores) School District RE-4A",NA,223935,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",15564585,2935000,741822,0,0,0,11470689,0,417074,0,0,295268,1351013,0,6927545,3673918,4899908,0,0,0,8573826,FALSE,NA
"172","CO","Mancos School District RE-6",NA,223930,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",12850091,4400333,465860,0,0,0,7703689,0,280209,0,0,121861,1492505,0,4806656,1599556,4821466,0,0,0,6421022,FALSE,NA
"173","CO","West Grand School District 1-JT",NA,1237870,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",15173680,4977771,593763,0,0,0,9178281,0,333854,0,90011,96745,879807,0,6810714,2769339,5017927,0,0,0,7787266,FALSE,NA
"174","CO","Sierra Grande School District R-30",NA,223945,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",25956551,15370269,3325308,687503,0,0,6300610,0,229050,0,43811,30829,1155648,16820890,5138757,19336464,3809660,0,0,0,23146124,FALSE,NA
"175","CA","Lakeside Union Elementary School District Hanford",NA,67469,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",4038706,0,327757,0,0,0,3503289,0,180606,0,27054,661,1632558,0,4162784,651796,5144207,0,0,0,5796003,FALSE,NA
"176","CA","Vallecito Union School District",NA,146740,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",26417069,16321808,950407,0,0,0,8573746,0,526088,0,45020,238639,1594438,0,9324112,257388,10899801,0,0,0,11157189,FALSE,NA
"177","ID","Caldwell School District No. 132",NA,32716,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",36649904,8611639,7879142,0,0,0,16186228,0,3923264,1930757,49631,1567803,17513764,0,38590370,1224555,56447382,0,0,0,57671937,FALSE,NA
"178","ID","Emmett Independent School District No. 221",NA,224632,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",11725202,0,3787558,91461,0,0,7846183,0,0,0,0,538713,6426964,0,13846926,-276574,21089177,0,0,0,20812603,FALSE,NA
"179","ID","School District No. 59",NA,224633,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2742948,0,587638,0,0,0,2155310,0,0,0,0,361672,1611397,0,5315271,-220350,7508690,0,0,0,7288340,FALSE,NA
"180","ID","Future Public School",NA,224634,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1389188,0,529430,0,0,0,859758,0,0,0,0,838,1648373,0,1454674,-209838,3313723,0,0,0,3103885,FALSE,NA
"181","ID","Glenns Ferry Joint School District No. 192",NA,224635,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3185068,0,1419342,166353,0,0,1599373,0,0,0,0,175263,1061542,0,3250958,-206461,4694224,0,0,0,4487763,FALSE,NA
"182","ID","Hagerman Joint School District No. 233",NA,224639,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1841756,0,666722,0,0,0,1175034,0,0,0,0,135815,1187632,0,2887520,189362,4021605,0,0,0,4210967,FALSE,NA
"183","ID","Hansen School District",NA,224640,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1610779,0,274430,64220,0,0,1272129,0,0,178331,0,3552037,1493,0,678974,-156449,4388953,0,0,0,4232504,FALSE,NA
"184","ID","Gooding Joint School District No. 231",NA,224636,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",4538410,0,1156972,323300,0,0,3058138,0,0,0,0,371073,3327589,0,9899505,73105,13525062,0,0,0,13598167,FALSE,NA
"185","ID","Cascade School District No. 422",NA,224631,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2819218,1315000,477371,0,0,0,1026847,0,0,0,0,99890,1026677,0,2550623,318526,3358664,0,0,0,3677190,FALSE,NA
"186","ID","Challis Joint School District No. 181",NA,93813,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2727930,0,1397086,0,0,0,1330844,0,0,0,0,187137,1147623,0,2817327,-155733,4307820,0,0,0,4152087,FALSE,NA
"187","ID","Cottonwood Joint School District No. 242",NA,65253,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1999959,0,568829,0,0,0,1431130,0,0,0,0,259178,1351488,0,3171143,337242,4444567,0,0,0,4781809,FALSE,NA
"188","ID","Basin School District No. 72",NA,224629,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2088157,0,633868,0,0,0,1454289,0,0,0,0,117758,1025308,0,2678445,-326728,4148239,0,0,0,3821511,FALSE,NA
"189","ID","Plummer Worley Joint School District No. 44",NA,32705,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3344080,0,762668,0,0,0,2153000,0,428412,300139,0,80040,1433395,0,5749113,-101921,7364469,0,0,0,7262548,FALSE,NA
"190","ID","Melba Joint School District No. 136",NA,224649,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",10811105,7675366,820522,0,0,0,2315217,0,0,0,0,311969,1391669,0,7222011,738423,8187226,0,0,0,8925649,FALSE,NA
"191","ID","Fremont County School District 215",NA,32724,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",12569900,5230000,1889601,0,0,0,5446939,0,0,2369,3360,28902,4345864,0,19467869,1185892,22656743,0,0,0,23842635,FALSE,NA
"192","ID","New Plymouth School District No. 372",NA,93818,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",10530314,6225000,1209134,0,0,0,3096180,0,0,0,0,309652,2529448,0,5865736,-135690,8840526,0,0,0,8704836,FALSE,NA
"193","ID","Shoshone Joint School District No. 312",NA,93820,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2428028,0,502332,0,0,0,1852585,0,0,226066,0,11163,4233630,183730,1081404,-433646,5943573,0,0,0,5509927,FALSE,NA
"194","ID","Soda Springs Joint School District No. 150",NA,224656,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",8681530,4797182,1003031,198209,0,0,2683108,0,0,0,0,364334,1548259,0,7480840,-69092,9462525,0,0,0,9393433,FALSE,NA
"195","IL","Alsip, Hazelgreen and Oak Lawn School District No. 126",NA,46399,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,1030856,2835042,10620996,0,0,152392,2607190,0,27898464,7398029,23260017,0,0,0,30658046,FALSE,NA
