"","id","state","name","ncesID","nces_original_name","students"
"4566","35814","NJ","Metuchen Board of Education","3409990","Metuchen Public School District","2300"
"4567","197037","NJ","Middletown Township Board of Education","3410110","MIDDLETOWN TOWNSHIP PUBLIC SCHOOL DISTRICT","9587"
"4568","225165","NJ","Millburn Township School District","3410200","Millburn Township School District","4811"
"4569","40214","NJ","Monmouth County Vocational School District","3410440","Monmouth Regional High School","961"
"4570","45257","NJ","Montville Township Public Schools","3410650","Montville Township School District","3565"
"4571","82059","NJ","Morris County Vocational School District","3410770","Morris Plains School District","600"
"4572","47195","NJ","Morris Hills Regional School District","3410740","Morris Hills Regional School District","2778"
"4573","35843","NJ","Morris School District","3410810","Morris School District","5492"
"4574","35738","NJ","Mount Holly School District","3410920","Mount Holly Township Public School District","1096"
"4575","168077","NJ","Mt. Olive School District Township","3410980","Mount Olive Township School District","4692"
"4576","225170","NJ","Mullica Township School District","3411070","Mullica Township School District","709"
"4577","35834","NJ","Neptune Township School District","3411160","Neptune Township School District","3929"
"4578","35667","NJ","New Brunswick Board of Education","3411220","New Brunswick School District","10432"
"4579","168081","NJ","New Hanover Township School District","3411250","New Hanover Township","180"
"4580","35718","NJ","New Milford Board of Education","3411280","New Milford Public School District","2008"
"4581","40456","NJ","Newark Board of Education","3411340","Newark Public School District","41629"
"4582","43476","NJ","North Arlington School District","3411430","North Arlington School District","1889"
"4583","35801","NJ","North Bergen Board of Education","3411460","North Bergen School District","7625"
"4584","1240059","NJ","North Brunswick Township School District","3411490","North Brunswick Township School District","6096"
"4585","35748","NJ","Northern Burlington County Regional School District","3411700","Northern Burlington County Regional School District","2193"
"4586","35782","NJ","Nutley Board of Education","3411880","Nutley Public School District","4125"
"4587","42008","NJ","Ocean Township School District","3412060","Township of Ocean School District","3365"
"4588","35813","NJ","Old Bridge Township Board of Education","3409270","Old Bridge Township School District","8420"
"4589","169474","NJ","Palisades Park Board of Education","3412360","Palisades Park School District","1846"
"4590","35721","NJ","Paramus Board of Education","3412420","Paramus Public School District","3760"
"4591","35845","NJ","Parsippany-Troy Hills School District","3412480","Parsippany-Troy Hills Township School District","7290"
"4592","42698","NJ","Passaic Board of Education-Passaic Public Schools","3412540","Passaic City School District","14358"
"4593","171188","NJ","Passaic Valley Regional High School District No. 1 Board of Education","3412570","Passaic Valley Regional High School District #1","1124"
"4594","42287","NJ","Paterson Board of Education","3412690","Paterson Public School District","27595"
"4595","35793","NJ","Paulsboro School District","3412720","Paulsboro School District","1229"
"4596","1240307","NJ","Pemberton Township School District","3412810","Pemberton Township School District","4712"
"4597","35868","NJ","Penns Grove Carneys Point Regional School District","3412840","Penns Grove-Carneys Point Regional School District","2233"
"4598","225187","NJ","Pennsville Township School District","3409120","PENNSVILLE SCHOOL DISTRICT","1850"
"4599","82084","NJ","Perth Amboy Public School District","3412930","Perth Amboy Public School District","11212"
"4600","35891","NJ","Phillipsburg School District","3412960","Phillipsburg School District","3991"
"4601","42514","NJ","Piscataway Township School District","3413050","Piscataway Township School District","7149"
"4602","225227","NJ","Pittsgrove Township School District","3413110","Pittsgrove Township School District","1732"
"4603","35887","NJ","Plainfield Board of Education","3413140","Plainfield Public School District","9971"
"4604","168091","NJ","Plumsted Township School District","3413230","Plumsted Township School District","1216"
"4605","35858","NJ","Point Pleasant Borough School District","3413290","Point Pleasant Borough School District","2842"
"4606","121630","NJ","Princeton Public Schools","3413410","Princeton Public Schools","3889"
"4607","35888","NJ","Rahway School District","3413530","Rahway Public School District","4121"
"4608","168092","NJ","Ramsey Board of Education","3413590","Ramsey School District","2711"
"4609","35743","NJ","Rancocas Valley Regional High School District","3413620","Rancocas Valley Regional High School District","2107"
"4610","35722","NJ","Ridgefield Board of Education","3413770","Ridgefield School District","1462"
"4611","35723","NJ","Ridgefield Park Board of Education","3413800","Ridgefield Park Public School District","2234"
"4612","35724","NJ","Ridgewood Board of Education","3413830","Ridgewood Public School District","5778"
"4613","35744","NJ","Riverside Township Public School District","3414010","Riverside Township School District","1470"
"4614","168094","NJ","Robbinsville Board of Education","3417100","Robbinsville Public Schools","3176"
"4615","225203","NJ","Rockaway Township School District","3414130","Rockaway Township School District","2359"
"4616","1238925","NJ","Roxbury Township School District","3414340","Roxbury Township School District","3502"
"4617","65350","NJ","Rutherford School District","3414460","Rutherford School District","2652"
"4618","35725","NJ","Saddle Brook Board of Education","3414490","Saddle Brook School District","1811"
"4619","82096","NJ","Sayreville Board of Education","3414640","Sayreville School District","6298"
"4620","81932","NJ","School District of Belmar","3401410","Belmar Elementary School District","498"
"4621","35855","NJ","School District of Lakehurst","3408160","Lakehurst School District","389"
"4622","46272","NJ","School District of the Borough of Haledon","3406450","Haledon Public School District","1044"
"4623","35837","NJ","School District of the Borough of Tinton Falls","3416200","Tinton Falls School District","1436"
"4624","35849","NJ","School District of the Chathams","3400004","School District of the Chathams","4075"
"4625","35729","NJ","School District of the City of Hackensack","3406270","Hackensack School District","5790"
"4626","93994","NJ","School District of the Township of West Milford","3417520","West Milford Township Public School District","3153"
"4627","82103","NJ","School District of Town of Westfield","3417760","Westfield Public School District","6299"
"4628","43466","NJ","Scotch Plains-Fanwood Regional School District","3414670","Scotch Plains-Fanwood School District","5631"
"4629","42510","NJ","Secaucus Board of Education","3414850","Secaucus School District","2304"
"4630","35876","NJ","Somerville Borough School District","3415090","Somerville Public School District","2333"
"4631","168097","NJ","South Amboy Board of Education","3415120","South Amboy School District","1127"
"4632","35783","NJ","South Orange and Maplewood School District Board of Education","3415330","South Orange-Maplewood School District","7353"
"4633","35819","NJ","South River Borough Board of Education","3415390","South River Public School District","2361"
"4634","35862","NJ","Southern Regional School District","3415480","Southern Regional School District","2905"
"4635","47786","NJ","Sparta Township School District","3415510","SPARTA TOWNSHIP PUBLIC SCHOOL DISTRICT","3149"
"4636","1240269","NJ","Stafford Township School District","3415690","Stafford Township School District","2161"
"4637","35726","NJ","Teaneck Board of Education","3416080","Teaneck School District","3720"
"4638","47440","NJ","Tenafly Board of Education","3416110","Tenafly Public School District","3729"
"4639","168099","NJ","The Township of Springfield School District","3415630","Springfield Public School District","2259"
"4640","35860","NJ","Toms River Regional School District","3416230","Toms River Regional School District","15305"
"4641","81938","NJ","Town of Boonton School District","3401950","Boonton Town School District","1482"
"4642","190443","NJ","Town of Guttenberg School District","3406240","Guttenberg School District","979"
"4643","81984","NJ","Town of Hammonton School District","3406570","Hammonton School District","3561"
"4644","82064","NJ","Town of Newton School District","3411400","NEWTON PUBLIC SCHOOL DISTRICT","1631"
"4645","171191","NJ","Town of West New York Board of Education","3417580","WEST NEW YORK SCHOOL DISTRICT","8545"
"4646","185084","NJ","Township Edison School District","3404500","Edison Township School District","16712"
"4647","1266735","NJ","Township of Ewing School District","3404920","Ewing Township School District","3517"
"4648","225224","NJ","Township of Haddon School District","3406360","Haddon Township School District","2087"
"4649","197056","NJ","Township of Hillsborough School District","3407230","Hillsborough Township Public School District","7489"
"4650","197038","NJ","Township of Monroe School District","3410500","Monroe Township School District","6895"
"4651","1240222","NJ","Township of Montgomery School District","3410590","Montgomery Township School District","4701"
"4652","168112","NJ","Township of Mount Laurel School District","3410950","Mount Laurel Township School District","4259"
"4653","225198","NJ","Township of Randolph School District","3413650","Randolph Township School District","4542"
"4654","225228","NJ","Township of South Brunswick School District","3415210","South Brunswick School District","8502"
"4655","1240228","NJ","Township of Union School District","3416500","Township of Union School District","7335"
"4656","197066","NJ","Township of Voorhees School District","3416830","Voorhees Township School District","2976"
"4657","35795","NJ","Township of West Deptford School District","3417430","West Deptford Township School District","3007"
"4658","35661","NJ","Trenton Board of Education","3416290","TRENTON PUBLIC SCHOOLS","15694"
"4659","35774","NJ","Upper Deerfield Township School District","3416530","Upper Deerfield Township School District","843"
"4660","35767","NJ","Upper Township School District","3416650","Upper Township School District","1448"
"4661","225235","NJ","Vernon Township School District","3416710","Vernon Township School District","2985"
"4662","42489","NJ","Wall Township School District","3416890","Wall Township Public School District","3415"
"4663","35892","NJ","Warren Hills Regional School District","3416970","Warren Hills Regional School District","1769"
"4664","197067","NJ","Washington Township School District","3417130","Washington Township School District","2032"
"4665","35802","NJ","Weehawken School District","3417310","Weehawken Public School District","1432"
"4666","35784","NJ","West Orange Board of Education","3417610","West Orange Public Schools","6718"
"4667","35810","NJ","West Windsor-Plainsboro Regional School District","3417700","West Windsor-Plainsboro Regional School District","9599"
"4668","35728","NJ","Westwood Regional School District","3417820","Westwood Regional School District","2832"
"4669","225245","NJ","Wharton Board of Education","3417880","Wharton Borough School District","751"
"4670","290875","NJ","Willingboro Township School District","3418000","Willingboro Public School District","3497"
"4671","35762","NJ","Winslow Township School District","3418060","Winslow Township School District","4874"
"4672","35820","NJ","Woodbridge Township School District","3418120","Woodbridge Township School District","13949"
"4673","1035890","NJ","Woodland Park School District","3417640","Woodland Park School District","1129"
"4674","168127","NJ","Woodlynne Board of Education","3418270","Woodlynne School District","403"
"4675","46241","NJ","Woodstown-Pilesgrove Regional School District","3418330","Woodstown-Pilesgrove Regional School District","1534"
"4676","35944","NM","Alamogordo Public Schools","3500030","ALAMOGORDO PUBLIC SCHOOLS","5901"
"4677","35931","NM","Albuquerque Municipal School District No. 12","3500060","ALBUQUERQUE PUBLIC SCHOOLS","88312"
"4678","45329","NM","Artesia Public Schools","3500120","ARTESIA PUBLIC SCHOOLS","3835"
"4679","169478","NM","Aztec Municipal Schools District No. 2","3500150","AZTEC MUNICIPAL SCHOOLS","2873"
"4680","35959","NM","belen consolidated school district 2","3500180","BELEN CONSOLIDATED SCHOOLS","3865"
"4681","35948","NM","Bernalillo Public School District","3500210","BERNALILLO PUBLIC SCHOOLS","2838"
"4682","46641","NM","Bloomfield Municipal School District No.6","3500240","BLOOMFIELD SCHOOLS","2748"
"4683","59292","NM","Carlsbad Municipal School District","3500300","CARLSBAD MUNICIPAL SCHOOLS","8660"
"4684","42565","NM","Central Consolidated School District","3500390","CENTRAL CONSOLIDATED SCHOOLS","5635"
"4685","82134","NM","chooshgai community school board of education, inc","5900048","Ch'ooshgai Community School","283"
"4686","46586","NM","Clovis Municipal Schools","3500570","CLOVIS MUNICIPAL SCHOOLS","8115"
"4687","82135","NM","Cobre Consolidated School District No. 2","3500600","COBRE CONSOLIDATED SCHOOLS","1226"
"4688","35942","NM","Deming Public Schools","3500690","DEMING PUBLIC SCHOOLS","5468"
"4689","46670","NM","Dexter Consolidated Schools","3500750","DEXTER CONSOLIDATED SCHOOLS","887"
