"","ncesID","nces_original_name","county_name","city","state","students"
"6779","3501590","LOGAN MUNICIPAL SCHOOLS","Quay County","LOGAN","NM",343
"6780","3408880","Logan Township School District","Gloucester County","Logan Township","NJ",847
"6781","3100114","LOGAN VIEW PUBLIC SCHOOLS","Dodge County","HOOPER","NE",550
"6782","3904424","Logan-Hocking Local","Hocking County","Logan","OH",3699
"6783","1917460","Logan-Magnolia Comm School District","Harrison County","Logan","IA",699
"6784","2919170","LOGAN-ROGERSVILLE R-VIII","Webster County","ROGERSVILLE","MO",2340
"6785","1806030","Logansport Community Sch Corp","Cass County","Logansport","IN",4304
"6786","4827930","LOHN ISD","McCulloch County","LOHN","TX",74
"6787","0622320","Loleta Union Elementary","Humboldt County","Loleta","CA",100
"6788","3017130","Lolo Elem","Missoula County","Lolo","MT",532
"6789","0622350","Loma Prieta Joint Union Elementary","Santa Cruz County","Los Gatos","CA",493
"6790","1723460","Lombard SD 44","DuPage County","Lombard","IL",3143
"6791","4022950","LOMEGA","Kingfisher County","Omega","OK",221
"6792","4827960","LOMETA ISD","Lampasas County","LOMETA","TX",341
"6793","5508220","Lomira School District","Dodge County","Lomira","WI",1088
"6794","0622410","Lompoc Unified","Santa Barbara County","Lompoc","CA",9631
"6795","3904425","London City","Madison County","London","OH",2165
"6796","4827990","LONDON ISD","Nueces County","CORPUS CHRISTI","TX",1201
"6797","3304410","Londonderry School District","Rockingham County","Londonderry","NH",4237
"6798","4018090","LONE GROVE","Carter County","Lone Grove","OK",1441
"6799","2919230","LONE JACK C-6","Jackson County","LONE JACK","MO",730
"6800","4828020","LONE OAK ISD","Hunt County","LONE OAK","TX",993
"6801","0622440","Lone Pine Unified","Inyo County","Lone Pine","CA",329
"6802","3017190","Lone Rock Elem","Ravalli County","Stevensville","MT",191
"6803","4018240","LONE STAR","Creek County","Sapulpa","OK",931
"6804","0805340","Lone Star School District No. 101","Washington County","OTIS","CO",130
"6805","3811610","LONE TREE 6","Golden Valley County","Golva","ND",34
"6806","1917550","Lone Tree Comm School District","Johnson County","Lone Tree","IA",483
"6807","4018270","LONE WOLF","Kiowa County","Lone Wolf","OK",107
"6808","2919200","LONEDELL R-14","Franklin County","LONEDELL","MO",303
"6809","5900045","Loneman Day School","Oglala Lakota County","Oglala","SD",241
"6810","3617730","LONG BEACH CITY SCHOOL DISTRICT","Nassau County","LONG BEACH","NY",3857
"6811","3408910","Long Beach Island Consolidated School District","Ocean County","SHIP BOTTOM","NJ",224
"6812","2802670","LONG BEACH SCHOOL DIST","Harrison County","Long Beach","MS",3115
"6813","0622500","Long Beach Unified","Los Angeles County","Long Beach","CA",71712
"6814","3408940","LONG BRANCH PUBLIC SCHOOL District","Monmouth County","LONG BRANCH","NJ",5853
"6815","1303360","Long County","Long County","Ludowici","GA",3876
"6816","4107530","Long Creek SD 17","Grant County","Long Creek","OR",39
"6817","3412660","Long Hill Township School District","Morris County","Gillette","NJ",894
"6818","2300009","Long Island Public Schools","Cumberland County","Long Island","ME",13
"6819","3617760","LONG LAKE CENTRAL SCHOOL DISTRICT","Hamilton County","LONG LAKE","NY",65
"6820","2700109","LONG PRAIRIE-GREY EAGLE SCHOOL DIST","Todd County","LONG PRAIRIE","MN",955
"6821","2506990","Longmeadow","Hampden County","Longmeadow","MA",2847
"6822","4828110","LONGVIEW ISD","Gregg County","LONGVIEW","TX",8575
"6823","5304470","Longview School District","Cowlitz County","LONGVIEW","WA",6710
"6824","3619230","LONGWOOD CENTRAL SCHOOL DISTRICT","Suffolk County","YAPHANK","NY",9179
"6825","0509060","LONOKE SCHOOL DISTRICT","Lonoke County","LONOKE","AR",1725
"6826","1806060","Loogootee Community Sch Corp","Martin County","Loogootee","IN",796
"6827","4018390","LOOKEBA SICKLES","Caddo County","Lookeba","OK",235
"6828","3172990","LOOMIS PUBLIC SCHOOLS","Phelps County","LOOMIS","NE",250
"6829","0622560","Loomis Union Elementary","Placer County","Loomis","CA",3011
"6830","5304500","Loon Lake School District","Stevens County","LOON LAKE","WA",199
"6831","4828140","LOOP ISD","Gaines County","LOOP","TX",157
"6832","3409000","Lopatcong Township School District","Warren County","Phillipsburg","NJ",736
"6833","5304530","Lopez School District","San Juan County","LOPEZ ISLAND","WA",241
"6834","3904426","Lorain City","Lorain County","Lorain","OH",6084
"6835","4828170","LORAINE ISD","Mitchell County","LORAINE","TX",158
"6836","3501620","LORDSBURG MUNICIPAL SCHOOLS","Hidalgo County","LORDSBURG","NM",487
"6837","3905020","Lordstown Local","Trumbull County","Warren","OH",447
"6838","4828200","LORENA ISD","McLennan County","LORENA","TX",1752
"6839","4828230","LORENZO ISD","Crosby County","LORENZO","TX",243
"6840","0622590","Los Alamitos Unified","Orange County","Los Alamitos","CA",9697
"6841","3501650","LOS ALAMOS PUBLIC SCHOOLS","Los Alamos County","LOS ALAMOS","NM",3752
"6842","0622650","Los Altos Elementary","Santa Clara County","Los Altos","CA",3999
"6843","0691078","Los Angeles County Office of Education","Los Angeles County","Downey","CA",1920
"6844","0622710","Los Angeles Unified","Los Angeles County","Los Angeles","CA",483234
"6845","0622740","Los Banos Unified","Merced County","Los Banos","CA",11084
"6846","4828290","LOS FRESNOS CISD","Cameron County","LOS FRESNOS","TX",10660
"6847","0622830","Los Gatos Union Elementary","Santa Clara County","Los Gatos","CA",2978
"6848","0622800","Los Gatos-Saratoga Union High","Santa Clara County","Los Gatos","CA",3542
"6849","3501680","LOS LUNAS PUBLIC SCHOOLS","Valencia County","LOS LUNAS","NM",8540
"6850","0622860","Los Molinos Unified","Tehama County","Los Molinos","CA",576
"6851","0622890","Los Nietos","Los Angeles County","Whittier","CA",1496
"6852","0622920","Los Olivos Elementary","Santa Barbara County","Los Olivos","CA",144
"6853","0622950","Lost Hills Union Elementary","Kern County","Lost Hills","CA",287
"6854","1700120","Lostant CUSD 425","LaSalle County","Lostant","IL",56
"6855","4702520","Loudon County","Loudon County","Loudon","TN",4876
"6856","3904546","Loudonville-Perrysville Exempted Village","Ashland County","Loudonville","OH",1022
"6857","5102250","LOUDOUN CO PBLC SCHS","Loudoun County","Ashburn","VA",83606
"6858","5102280","LOUISA CO PBLC SCHS","Louisa County","Mineral","VA",4987
"6859","1917820","Louisa-Muscatine Comm School District","Louisa County","Letts","IA",862
"6860","2008970","Louisburg","Miami County","Louisburg","KS",1804
"6861","4828350","LOUISE ISD","Wharton County","LOUISE","TX",530
"6862","2919260","LOUISIANA R-II","Pike County","LOUISIANA","MO",716
"6863","2200017","Louisiana School for Math Science & the Arts","Natchitoches Parish","Natchitoches","LA",358
"6864","3904987","Louisville City","Stark County","Louisville","OH",2781
"6865","2802700","LOUISVILLE MUNICIPAL SCHOOL DIST","Winston County","LOUISVILLE","MS",2728
"6866","3173050","LOUISVILLE PUBLIC SCHOOLS","Cass County","LOUISVILLE","NE",685
"6867","3173090","LOUP CITY PUBLIC SCHOOLS","Sherman County","LOUP CITY","NE",341
"6868","3173120","LOUP COUNTY PUBLIC SCHOOLS","Loup County","TAYLOR","NE",74
"6869","4828380","LOVEJOY ISD","Collin County","ALLEN","TX",4365
"6870","4828410","LOVELADY ISD","Houston County","LOVELADY","TX",507
"6871","3904427","Loveland City","Hamilton County","Loveland","OH",4583
"6872","3501710","LOVING MUNICIPAL SCHOOLS","Eddy County","LOVING","NM",638
"6873","3501740","LOVINGTON MUNICIPAL SCHOOLS","Lea County","LOVINGTON","NM",3810
"6874","2507020","Lowell","Middlesex County","Lowell","MA",14434
"6875","2622050","Lowell Area Schools","Kent County","LOWELL","MI",3774
"6876","0623010","Lowell Joint","Los Angeles County","Whittier","CA",3147
"6877","2300063","Lowell Public Schools","Penobscot County","Lee","ME",4
"6878","5005220","Lowell School District","Orleans County","Lowell","VT",95
"6879","4107590","Lowell SD 71","Lane County","Lowell","OR",860
"6880","3904833","Lowellville Local","Mahoning County","Lowellville","OH",467
"6881","5900085","Lower Brule Day School","Lyman County","Lower Brule","SD",277
"6882","3409090","Lower Cape May Regional School District","Cape May County","Cape May","NJ",1321
"6883","4214100","Lower Dauphin SD","Dauphin County","Hummelstown","PA",3719
"6884","0200001","Lower Kuskokwim School District","Bethel Census Area","Bethel","AK",4245
"6885","4214160","Lower Merion SD","Montgomery County","Ardmore","PA",8797
"6886","4214190","Lower Moreland Township SD","Montgomery County","Huntingdon Valley","PA",2394
"6887","3409150","Lower Township Elementary School District","Cape May County","Cape May","NJ",1637
"6888","0200003","Lower Yukon School District","Kusilvak Census Area","Mountain Village","AK",2027
"6889","2802730","LOWNDES CO SCHOOL DIST","Lowndes County","COLUMBUS","MS",5528
"6890","0102160","Lowndes County","Lowndes County","Hayneville","AL",1281
"6891","1303390","Lowndes County","Lowndes County","Valdosta","GA",10848
"6892","1740920","Lowpoint-Washburn CUSD 21","Woodford County","Washburn","IL",340
"6893","4018480","LOWREY","Cherokee County","Tahlequah","OK",127
"6894","3617820","LOWVILLE ACADEMY & CENTRAL SCHOOL DISTRICT","Lewis County","LOWVILLE","NY",1364
"6895","5508250","Loyal School District","Clark County","Loyal","WI",492
"6896","4214310","Loyalsock Township SD","Lycoming County","Williamsport","PA",1576
"6897","4209932","Loysville Youth Dev Ctr","Perry County","Loysville","PA",53
"6898","2200022","LSU Laboratory School","East Baton Rouge Parish","Baton Rouge","LA",1416
"6899","4828500","LUBBOCK ISD","Lubbock County","LUBBOCK","TX",27348
"6900","4815180","LUBBOCK-COOPER ISD","Lubbock County","LUBBOCK","TX",6975
"6901","3904944","Lucas Local","Richland County","Lucas","OH",492
"6902","0623040","Lucerne Elementary","Lake County","Lucerne","CA",293
"6903","0600015","Lucerne Valley Unified","San Bernardino County","Lucerne Valley","CA",831
"6904","0623080","Lucia Mar Unified","San Luis Obispo County","Arroyo Grande","CA",10265
"6905","5508280","Luck School District","Polk County","Luck","WI",440
"6906","2622200","Ludington Area School District","Mason County","LUDINGTON","MI",2157
"6907","2507050","Ludlow","Hampden County","Ludlow","MA",2538
"6908","1723700","Ludlow CCSD 142","Champaign County","Ludlow","IL",54
"6909","2103630","Ludlow Independent","Kenton County","Ludlow","KY",855
"6910","5000422","Ludlow Mt. Holly Unified Union School District","Windsor County","Ludlow","VT",317
"6911","4828530","LUEDERS-AVOCA ISD","Jones County","LUEDERS","TX",105
"6912","4828550","LUFKIN ISD","Angelina County","LUFKIN","TX",7869
"6913","5900112","Lukachukai Community School","Apache County","Lukachukai","AZ",278
"6914","4018570","LUKFATA","McCurtain County","Broken Bow","OK",394
"6915","4828590","LULING ISD","Caldwell County","LULING","TX",1423
"6916","4813530","LUMBERTON ISD","Hardin County","LUMBERTON","TX",4147
"6917","3409180","Lumberton Township Board of Education","Burlington County","Lumberton","NJ",1194
"6918","5900176","LUMMI ELEMENTARY SCHOOL","Whatcom County","Bellingham","WA",240
"6919","5900115","LUMMI HIGH SCHOOL","Whatcom County","Bellingham","WA",117
"6920","1303420","Lumpkin County","Lumpkin County","Dahlonega","GA",3854
"6921","2507080","Lunenburg","Worcester County","Lunenburg","MA",1641
"6922","5102310","LUNENBURG CO PBLC SCHS","Lunenburg County","Kenbridge","VA",1590
"6923","3017340","Lustre Elem","Valley County","Frazer","MT",52
"6924","4018630","LUTHER","Oklahoma County","Luther","OK",776
"6925","0623130","Luther Burbank","Santa Clara County","San Jose","CA",517
"6926","3017370","Luther Elem","Carbon County","Luther","MT",19
"6927","2923400","LUTIE R-VI","Ozark County","THEODOSIA","MO",127
"6928","1917880","LuVerne Comm School District","Kossuth County","LuVerne","IA",49
"6929","2718330","LUVERNE PUBLIC SCHOOL DISTRICT","Rock County","LUVERNE","MN",1231
"6930","5508340","Luxemburg-Casco School District","Kewaunee County","Luxemburg","WI",1925
"6931","4828620","LYFORD CISD","Willacy County","LYFORD","TX",1449
"6932","2718360","LYLE PUBLIC SCHOOL DISTRICT","Mower County","LYLE","MN",303
"6933","5304590","Lyle School District","Klickitat County","LYLE","WA",277
"6934","4644770","Lyman School District 42-1","Lyman County","Presho","SD",367
"6935","3617880","LYME CENTRAL SCHOOL DISTRICT","Jefferson County","CHAUMONT","NY",352
"6936","3304500","Lyme School District","Grafton County","Lyme","NH",198
"6937","3617910","LYNBROOK UNION FREE SCHOOL DISTRICT","Nassau County","LYNBROOK","NY",2822
"6938","5102340","LYNCHBURG CITY PBLC SCHS","Lynchburg city","Lynchburg","VA",8197
"6939","3904763","Lynchburg-Clay Local","Highland County","Lynchburg","OH",1143
"6940","3617940","LYNCOURT UNION FREE SCHOOL DISTRICT","Onondaga County","SYRACUSE","NY",416
"6941","2718390","LYND PUBLIC SCHOOL DISTRICT","Lyon County","LYND","MN",188
"6942","5304620","Lynden School District","Whatcom County","LYNDEN","WA",3656
"6943","3409210","Lyndhurst School District","Bergen County","Lyndhurst","NJ",2600
"6944","2009000","Lyndon","Osage County","Lyndon","KS",437
"6945","3617970","LYNDONVILLE CENTRAL SCHOOL DISTRICT","Orleans County","LYNDONVILLE","NY",627
"6946","2507110","Lynn","Essex County","Lynn","MA",16088
"6947","2507140","Lynnfield","Essex County","Lynnfield","MA",2202
"6948","1918030","Lynnville-Sully Comm School District","Jasper County","Sully","IA",553
"6949","0623160","Lynwood Unified","Los Angeles County","Lynwood","CA",13245
"6950","2103690","Lyon County","Lyon County","Eddyville","KY",970
"6951","3200300","LYON COUNTY SCHOOL DISTRICT","Lyon County","YERINGTON","NV",9034
"6952","2009030","Lyons","Rice County","Lyons","KS",810
"6953","3618030","LYONS CENTRAL SCHOOL DISTRICT","Wayne County","LYONS","NY",919
"6954","1723850","Lyons SD 103","Cook County","Lyons","IL",2398
"6955","1723880","Lyons Twp HSD 204","Cook County","La Grange","IL",3989
"6956","3173210","LYONS-DECATUR NORTHEAST SCHS","Burt County","LYONS","NE",290
"6957","4828650","LYTLE ISD","Atascosa County","LYTLE","TX",1786
"6958","2500036","Ma Academy for Math and Science","Worcester County","Worcester","MA",99
"6959","4828680","MABANK ISD","Kaufman County","MABANK","TX",3682
"6960","2718540","MABEL-CANTON PUBLIC SCHOOL DIST.","Fillmore County","MABEL","MN",291
"6961","5304650","Mabton School District","Yakima County","MABTON","WA",869
"6962","2700091","MACCRAY SCHOOL DISTRICT","Chippewa County","CLARA CITY","MN",763
"6963","2307710","Machias Public Schools","Washington County","Machias","ME",485
"6964","2300067","Machiasport Public Schools","Washington County","Machias","ME",82
"6965","1601900","MACKAY JOINT DISTRICT","Custer County","MACKAY","ID",224
"6966","2622230","Mackinac Island Public Schools","Mackinac County","Mackinac Island","MI",67
"6967","2622260","Mackinaw City Public Schools","Emmet County","MACKINAW CITY","MI",141
"6968","2919380","MACKS CREEK R-V","Camden County","MACKS CREEK","MO",327
"6969","2009060","Macksville","Stafford County","Macksville","KS",208
"6970","4018660","MACOMB","Pottawatomie County","Macomb","OK",268
"6971","1723920","Macomb CUSD 185","McDonough County","Macomb","IL",2034
"6972","2919410","MACON CO. R-I","Macon County","MACON","MO",1258
"6973","2921880","MACON CO. R-IV","Macon County","NEW CAMBRIA","MO",109
"6974","1303450","Macon County","Macon County","Oglethorpe","GA",1190
"6975","0102190","Macon County","Macon County","Tuskegee","AL",1862
"6976","4702550","Macon County","Macon County","Lafayette","TN",4018
"6977","3702760","Macon County Schools","Macon County","Franklin","NC",4529
"6978","1700069","Macon-Piatt Spec Educ Jnt Agr","Macon County","Decatur","IL",46
"6979","1700197","Macon/Piatt ROE","Macon County","Decatur","IL",125
"6980","1806090","Maconaquah School Corp","Miami County","Bunker Hill","IN",2160
"6981","2307770","Macwahoc Plt School Dept","Penobscot County","Lee","ME",1
"6982","3904870","Mad River Local","Montgomery County","Dayton","OH",3887
"6983","2307800","Madawaska Public Schools","Aroostook County","Madawaska","ME",442
"6984","3811700","MADDOCK 9","Benson County","Maddock","ND",129
"6985","3904428","Madeira City","Hamilton County","Cincinnati","OH",1636
"6986","2718570","MADELIA PUBLIC SCHOOL DISTRICT","Watonwan County","MADELIA","MN",615
"6987","0691017","Madera County Superintendent of Schools","Madera County","Madera","CA",801
